mol_idx,top_score,uq,error,pred_template_orig_freq,tier
8842,0.31311426,0.6868857,1,2,1) very rare (1-5)
8843,0.077243954,0.9227561,1,2,1) very rare (1-5)
8844,0.6940613,0.30593872,1,3,1) very rare (1-5)
8845,0.15160358,0.8483964,1,1,1) very rare (1-5)
8846,0.07054442,0.9294556,1,3,1) very rare (1-5)
8847,0.025445703,0.9745543,1,1,1) very rare (1-5)
8848,0.030915212,0.9690848,1,1,1) very rare (1-5)
8849,0.37391594,0.6260841,1,5,1) very rare (1-5)
8850,0.0699994,0.9300006,1,1,1) very rare (1-5)
8851,0.011082895,0.9889171,1,1,1) very rare (1-5)
8852,0.42467132,0.5753287,1,2,1) very rare (1-5)
8853,0.18761069,0.8123893,1,1,1) very rare (1-5)
8854,0.32111135,0.6788887,1,1,1) very rare (1-5)
8855,0.5813054,0.41869462,1,3,1) very rare (1-5)
8856,0.35673958,0.6432604,1,2,1) very rare (1-5)
8857,0.21269226,0.78730774,1,2,1) very rare (1-5)
8858,0.34242508,0.6575749,1,2,1) very rare (1-5)
8859,0.1180075,0.8819925,1,1,1) very rare (1-5)
8860,0.36770916,0.63229084,1,5,1) very rare (1-5)
8861,0.030925272,0.9690747,1,1,1) very rare (1-5)
8862,0.24969546,0.7503045,1,1,1) very rare (1-5)
8863,0.085638836,0.9143612,1,1,1) very rare (1-5)
8864,0.08706789,0.9129321,1,1,1) very rare (1-5)
8865,0.3932096,0.6067904,1,2,1) very rare (1-5)
8866,0.4098259,0.5901741,1,4,1) very rare (1-5)
8867,0.092232615,0.9077674,1,2,1) very rare (1-5)
8868,0.8563651,0.14363492,0,4,1) very rare (1-5)
8869,0.25995144,0.7400485,1,1,1) very rare (1-5)
8870,0.42091924,0.57908076,1,3,1) very rare (1-5)
8871,0.028906396,0.9710936,1,1,1) very rare (1-5)
8872,0.24031347,0.7596865,1,1,1) very rare (1-5)
8873,0.10347453,0.8965255,1,1,1) very rare (1-5)
8874,0.8885901,0.1114099,1,3,1) very rare (1-5)
8875,0.26160377,0.7383962,1,1,1) very rare (1-5)
8876,0.25601402,0.743986,1,1,1) very rare (1-5)
8877,0.26883334,0.73116666,1,1,1) very rare (1-5)
8878,0.13671385,0.86328614,1,4,1) very rare (1-5)
8879,0.19540145,0.80459857,1,4,1) very rare (1-5)
8880,0.29107317,0.7089268,1,4,1) very rare (1-5)
8881,0.13850142,0.8614986,1,1,1) very rare (1-5)
8882,0.27592325,0.72407675,1,1,1) very rare (1-5)
8883,0.1763152,0.8236848,1,2,1) very rare (1-5)
8884,0.050859593,0.9491404,1,1,1) very rare (1-5)
8885,0.034847587,0.9651524,1,2,1) very rare (1-5)
8886,0.90259844,0.09740156,1,1,1) very rare (1-5)
8887,0.31869718,0.6813028,1,2,1) very rare (1-5)
8888,0.17100653,0.82899344,1,1,1) very rare (1-5)
8889,0.30867383,0.69132614,1,1,1) very rare (1-5)
8890,0.31421888,0.6857811,1,4,1) very rare (1-5)
8891,0.062357467,0.9376425,1,4,1) very rare (1-5)
8892,0.71241,0.28759003,1,5,1) very rare (1-5)
8893,0.08165597,0.918344,1,1,1) very rare (1-5)
8894,0.34166208,0.65833795,1,1,1) very rare (1-5)
8895,0.05491683,0.94508314,1,4,1) very rare (1-5)
8896,0.59487784,0.40512216,0,1,1) very rare (1-5)
8897,0.13387445,0.8661256,1,1,1) very rare (1-5)
8898,0.32151318,0.6784868,1,3,1) very rare (1-5)
8899,0.25444037,0.74555963,1,1,1) very rare (1-5)
8900,0.08103041,0.9189696,1,1,1) very rare (1-5)
8901,0.47102925,0.5289707,1,1,1) very rare (1-5)
8902,0.1729196,0.82708037,1,1,1) very rare (1-5)
8903,0.30539134,0.6946087,1,1,1) very rare (1-5)
8904,0.07554899,0.924451,1,1,1) very rare (1-5)
8905,0.04256664,0.95743334,1,1,1) very rare (1-5)
8906,0.49179712,0.5082029,1,1,1) very rare (1-5)
8907,0.8078221,0.19217789,1,1,1) very rare (1-5)
8908,0.7378211,0.2621789,1,3,1) very rare (1-5)
8909,0.21727851,0.7827215,1,5,1) very rare (1-5)
8910,0.7213312,0.27866882,1,2,1) very rare (1-5)
8911,0.095042445,0.90495753,1,5,1) very rare (1-5)
8912,0.19246475,0.80753523,1,1,1) very rare (1-5)
8913,0.4833015,0.5166985,1,2,1) very rare (1-5)
8914,0.2849824,0.71501756,1,4,1) very rare (1-5)
8915,0.36537227,0.6346277,1,1,1) very rare (1-5)
8916,0.034088977,0.96591103,1,3,1) very rare (1-5)
8917,0.27338183,0.7266182,1,2,1) very rare (1-5)
8918,0.5846404,0.41535962,1,1,1) very rare (1-5)
8919,0.052788787,0.9472112,1,2,1) very rare (1-5)
8920,0.099278145,0.90072185,1,2,1) very rare (1-5)
8921,0.08472211,0.9152779,1,1,1) very rare (1-5)
8922,0.030716326,0.9692837,1,1,1) very rare (1-5)
8923,0.18971463,0.8102854,1,1,1) very rare (1-5)
8924,0.2081719,0.7918281,1,5,1) very rare (1-5)
8925,0.16797845,0.83202153,1,5,1) very rare (1-5)
8926,0.18562144,0.81437856,1,3,1) very rare (1-5)
8927,0.03748475,0.96251523,1,1,1) very rare (1-5)
8928,0.081589155,0.91841084,1,3,1) very rare (1-5)
8929,0.52759975,0.47240025,1,3,1) very rare (1-5)
8930,0.08731197,0.912688,1,1,1) very rare (1-5)
8931,0.09649324,0.90350676,1,1,1) very rare (1-5)
8932,0.87725526,0.12274474,1,5,1) very rare (1-5)
8933,0.08735905,0.9126409,1,1,1) very rare (1-5)
8934,0.43831366,0.56168634,1,3,1) very rare (1-5)
8935,0.14348924,0.85651076,1,5,1) very rare (1-5)
8936,0.9072157,0.092784286,0,2,1) very rare (1-5)
8937,0.13707899,0.862921,1,1,1) very rare (1-5)
8938,0.04613179,0.9538682,1,1,1) very rare (1-5)
8939,0.1658207,0.8341793,1,4,1) very rare (1-5)
8940,0.8625699,0.13743007,1,4,1) very rare (1-5)
8941,0.2060709,0.7939291,1,2,1) very rare (1-5)
8942,0.4831335,0.5168665,0,1,1) very rare (1-5)
8943,0.2974073,0.70259273,1,5,1) very rare (1-5)
8944,0.11809295,0.88190705,1,2,1) very rare (1-5)
8945,0.28579694,0.71420306,1,5,1) very rare (1-5)
8946,0.30496895,0.69503105,1,1,1) very rare (1-5)
8947,0.8174093,0.18259072,1,2,1) very rare (1-5)
8948,0.0051714117,0.9948286,1,1,1) very rare (1-5)
8949,0.1723876,0.8276124,1,4,1) very rare (1-5)
8950,0.022268794,0.9777312,1,4,1) very rare (1-5)
8951,0.08425275,0.9157472,1,1,1) very rare (1-5)
8952,0.071975246,0.92802477,1,4,1) very rare (1-5)
8953,0.17873164,0.8212684,1,3,1) very rare (1-5)
8954,0.66954154,0.33045846,1,1,1) very rare (1-5)
8955,0.06701738,0.9329826,1,1,1) very rare (1-5)
8956,0.9063714,0.093628585,1,2,1) very rare (1-5)
8957,0.8846182,0.11538178,1,2,1) very rare (1-5)
8958,0.30786777,0.69213223,1,4,1) very rare (1-5)
8959,0.4171832,0.58281684,1,2,1) very rare (1-5)
8960,0.03375825,0.9662418,1,1,1) very rare (1-5)
8961,0.5032729,0.4967271,0,1,1) very rare (1-5)
8962,0.015669044,0.98433095,1,1,1) very rare (1-5)
8963,0.10580545,0.89419454,1,1,1) very rare (1-5)
8964,0.088612966,0.911387,1,1,1) very rare (1-5)
8965,0.028909324,0.9710907,1,1,1) very rare (1-5)
8966,0.13045287,0.8695471,1,1,1) very rare (1-5)
8967,0.84495205,0.15504795,1,1,1) very rare (1-5)
8968,0.21663983,0.7833602,1,4,1) very rare (1-5)
8969,0.2245045,0.7754955,1,5,1) very rare (1-5)
8970,0.64076495,0.35923505,1,2,1) very rare (1-5)
8971,0.08502964,0.91497034,1,1,1) very rare (1-5)
8972,0.66669136,0.33330864,1,1,1) very rare (1-5)
8973,0.23818159,0.7618184,1,2,1) very rare (1-5)
8974,0.04763063,0.9523694,1,1,1) very rare (1-5)
8975,0.46523374,0.53476626,1,2,1) very rare (1-5)
8976,0.95121825,0.048781753,1,2,1) very rare (1-5)
8977,0.8873955,0.1126045,1,5,1) very rare (1-5)
8978,0.9112038,0.0887962,1,2,1) very rare (1-5)
8979,0.8724372,0.12756282,1,1,1) very rare (1-5)
8980,0.2469006,0.7530994,0,2,1) very rare (1-5)
8981,0.1251224,0.8748776,1,1,1) very rare (1-5)
8982,0.27561724,0.72438276,1,1,1) very rare (1-5)
8983,0.09484757,0.90515244,1,1,1) very rare (1-5)
8984,0.11558087,0.88441914,1,2,1) very rare (1-5)
8985,0.56024766,0.43975234,1,2,1) very rare (1-5)
8986,0.5019532,0.49804682,1,5,1) very rare (1-5)
8987,0.5917797,0.4082203,1,5,1) very rare (1-5)
8988,0.5476278,0.4523722,1,1,1) very rare (1-5)
8989,0.009879047,0.99012095,1,5,1) very rare (1-5)
8990,0.076520585,0.92347944,1,4,1) very rare (1-5)
8991,0.0514,0.9486,1,2,1) very rare (1-5)
8992,0.9467392,0.053260803,1,2,1) very rare (1-5)
8993,0.14351681,0.8564832,1,4,1) very rare (1-5)
8994,0.05940703,0.94059294,1,2,1) very rare (1-5)
8995,0.19099735,0.80900264,1,5,1) very rare (1-5)
8996,0.49093407,0.5090659,1,2,1) very rare (1-5)
8997,0.03540317,0.9645968,1,2,1) very rare (1-5)
8998,0.4178618,0.5821382,1,4,1) very rare (1-5)
8999,0.76268566,0.23731434,1,3,1) very rare (1-5)
9000,0.35716414,0.64283586,1,1,1) very rare (1-5)
9001,0.037249688,0.9627503,1,1,1) very rare (1-5)
9002,0.05670514,0.9432949,1,1,1) very rare (1-5)
9003,0.655128,0.344872,1,2,1) very rare (1-5)
9004,0.080524705,0.9194753,1,3,1) very rare (1-5)
9005,0.17109452,0.82890546,1,3,1) very rare (1-5)
9006,0.6102486,0.38975137,1,1,1) very rare (1-5)
9007,0.5415251,0.45847487,1,4,1) very rare (1-5)
9008,0.6524056,0.34759438,0,1,1) very rare (1-5)
9009,0.08003211,0.9199679,1,1,1) very rare (1-5)
9010,0.038507733,0.96149224,1,1,1) very rare (1-5)
9011,0.349255,0.65074503,1,4,1) very rare (1-5)
9012,0.032180775,0.9678192,1,1,1) very rare (1-5)
9013,0.051380534,0.9486195,1,4,1) very rare (1-5)
9014,0.1452274,0.85477257,1,1,1) very rare (1-5)
9015,0.2529904,0.74700963,1,5,1) very rare (1-5)
9016,0.80971557,0.19028443,1,1,1) very rare (1-5)
9017,0.0872968,0.9127032,1,5,1) very rare (1-5)
9018,0.011340863,0.98865914,1,3,1) very rare (1-5)
9019,0.1217415,0.87825847,1,1,1) very rare (1-5)
9020,0.37822154,0.6217785,1,1,1) very rare (1-5)
9021,0.07244985,0.92755014,1,1,1) very rare (1-5)
9022,0.30073383,0.6992662,0,4,1) very rare (1-5)
9023,0.41534,0.58466,0,1,1) very rare (1-5)
9024,0.09401661,0.9059834,1,2,1) very rare (1-5)
9025,0.20446022,0.7955398,0,1,1) very rare (1-5)
9026,0.024627304,0.9753727,1,5,1) very rare (1-5)
9027,0.21007524,0.78992474,1,3,1) very rare (1-5)
9028,0.042401433,0.95759857,1,5,1) very rare (1-5)
9029,0.012192405,0.9878076,1,1,1) very rare (1-5)
9030,0.4455144,0.55448556,1,1,1) very rare (1-5)
9031,0.580956,0.41904402,1,4,1) very rare (1-5)
9032,0.050339546,0.9496605,1,1,1) very rare (1-5)
9033,0.029564219,0.9704358,1,1,1) very rare (1-5)
9034,0.8788968,0.12110323,1,4,1) very rare (1-5)
9035,0.10589541,0.8941046,1,1,1) very rare (1-5)
9036,0.16069202,0.83930796,1,1,1) very rare (1-5)
9037,0.024824988,0.975175,1,1,1) very rare (1-5)
9038,0.758517,0.24148297,1,1,1) very rare (1-5)
9039,0.5694509,0.4305491,1,2,1) very rare (1-5)
9040,0.77764714,0.22235286,1,3,1) very rare (1-5)
9041,0.11628265,0.88371736,1,1,1) very rare (1-5)
9042,0.019334286,0.9806657,1,1,1) very rare (1-5)
9043,0.16381484,0.83618516,1,1,1) very rare (1-5)
9044,0.12894705,0.871053,1,2,1) very rare (1-5)
9045,0.2948124,0.70518756,1,5,1) very rare (1-5)
9046,0.28656328,0.7134367,1,2,1) very rare (1-5)
9047,0.07713949,0.9228605,1,5,1) very rare (1-5)
9048,0.023205977,0.976794,1,1,1) very rare (1-5)
9049,0.013754218,0.9862458,1,1,1) very rare (1-5)
9050,0.3780707,0.6219293,1,4,1) very rare (1-5)
9051,0.9171061,0.08289391,1,3,1) very rare (1-5)
9052,0.096406996,0.903593,1,1,1) very rare (1-5)
9053,0.98712313,0.012876868,1,1,1) very rare (1-5)
9054,0.049073268,0.9509267,1,4,1) very rare (1-5)
9055,0.29415312,0.7058469,1,4,1) very rare (1-5)
9056,0.03559463,0.96440536,1,1,1) very rare (1-5)
9057,0.095633194,0.9043668,1,1,1) very rare (1-5)
9058,0.7579615,0.24203849,1,2,1) very rare (1-5)
9059,0.04837689,0.9516231,1,1,1) very rare (1-5)
9060,0.25597873,0.7440213,1,1,1) very rare (1-5)
9061,0.032462224,0.96753776,1,1,1) very rare (1-5)
9062,0.5151348,0.4848652,1,2,1) very rare (1-5)
9063,0.14242089,0.8575791,1,1,1) very rare (1-5)
9064,0.14628547,0.8537145,1,2,1) very rare (1-5)
9065,0.14193767,0.8580623,1,1,1) very rare (1-5)
9066,0.07447161,0.9255284,1,1,1) very rare (1-5)
9067,0.46928442,0.5307156,1,1,1) very rare (1-5)
9068,0.24188423,0.75811577,1,2,1) very rare (1-5)
9069,0.093874544,0.9061254,1,1,1) very rare (1-5)
9070,0.21250565,0.78749436,1,5,1) very rare (1-5)
9071,0.02731701,0.972683,1,4,1) very rare (1-5)
9072,0.08121231,0.9187877,1,1,1) very rare (1-5)
9073,0.111646645,0.88835335,1,2,1) very rare (1-5)
9074,0.5062707,0.4937293,0,4,1) very rare (1-5)
9075,0.20649764,0.79350233,1,2,1) very rare (1-5)
9076,0.14861704,0.851383,1,1,1) very rare (1-5)
9077,0.36237985,0.63762015,1,5,1) very rare (1-5)
9078,0.2606585,0.7393415,1,3,1) very rare (1-5)
9079,0.06770467,0.9322953,1,1,1) very rare (1-5)
9080,0.90161353,0.09838647,1,1,1) very rare (1-5)
9081,0.23265645,0.7673435,1,5,1) very rare (1-5)
9082,0.030188154,0.96981186,1,2,1) very rare (1-5)
9083,0.013035811,0.98696417,1,2,1) very rare (1-5)
9084,0.014572137,0.98542786,1,5,1) very rare (1-5)
9085,0.033457104,0.9665429,1,1,1) very rare (1-5)
9086,0.086447954,0.91355205,1,1,1) very rare (1-5)
9087,0.17357773,0.8264223,1,3,1) very rare (1-5)
9088,0.13402349,0.8659765,1,1,1) very rare (1-5)
9089,0.14389251,0.8561075,1,5,1) very rare (1-5)
9090,0.08349719,0.91650283,1,1,1) very rare (1-5)
9091,0.49925813,0.50074184,1,2,1) very rare (1-5)
9092,0.41338682,0.5866132,1,3,1) very rare (1-5)
9093,0.05401528,0.9459847,1,3,1) very rare (1-5)
9094,0.080139056,0.91986096,1,1,1) very rare (1-5)
9095,0.6448454,0.35515457,1,2,1) very rare (1-5)
9096,0.07312319,0.9268768,1,1,1) very rare (1-5)
9097,0.024456866,0.97554314,1,1,1) very rare (1-5)
9098,0.16271389,0.8372861,1,4,1) very rare (1-5)
9099,0.2130833,0.78691673,1,2,1) very rare (1-5)
9100,0.6113335,0.3886665,1,3,1) very rare (1-5)
9101,0.58624166,0.41375834,1,2,1) very rare (1-5)
9102,0.022415506,0.9775845,1,2,1) very rare (1-5)
9103,0.36877197,0.631228,1,3,1) very rare (1-5)
9104,0.4551288,0.5448712,1,2,1) very rare (1-5)
9105,0.30617923,0.6938208,1,3,1) very rare (1-5)
9106,0.07714297,0.92285705,1,1,1) very rare (1-5)
9107,0.24885821,0.7511418,1,1,1) very rare (1-5)
9108,0.37626156,0.6237384,1,1,1) very rare (1-5)
9109,0.0546563,0.9453437,1,1,1) very rare (1-5)
9110,0.29840404,0.70159596,1,1,1) very rare (1-5)
9111,0.03229936,0.96770066,1,3,1) very rare (1-5)
9112,0.5213624,0.47863758,1,4,1) very rare (1-5)
9113,0.1599397,0.8400603,1,1,1) very rare (1-5)
9114,0.68941325,0.31058675,1,2,1) very rare (1-5)
9115,0.5285796,0.4714204,1,1,1) very rare (1-5)
9116,0.23038791,0.7696121,1,2,1) very rare (1-5)
9117,0.11315266,0.8868473,1,1,1) very rare (1-5)
9118,0.06803183,0.93196815,1,1,1) very rare (1-5)
9119,0.62706053,0.37293947,1,3,1) very rare (1-5)
9120,0.42474142,0.5752586,1,5,1) very rare (1-5)
9121,0.050361507,0.9496385,1,1,1) very rare (1-5)
9122,0.15807647,0.84192353,1,1,1) very rare (1-5)
9123,0.3770889,0.6229111,1,3,1) very rare (1-5)
9124,0.07189448,0.92810553,1,1,1) very rare (1-5)
9125,0.20451063,0.7954894,1,1,1) very rare (1-5)
9126,0.4789175,0.5210825,1,1,1) very rare (1-5)
9127,0.24846862,0.75153136,1,5,1) very rare (1-5)
9128,0.08762059,0.9123794,1,5,1) very rare (1-5)
9129,0.21268041,0.7873196,1,1,1) very rare (1-5)
9130,0.10289041,0.89710957,1,1,1) very rare (1-5)
9131,0.060390115,0.9396099,1,5,1) very rare (1-5)
9132,0.6578022,0.34219778,1,3,1) very rare (1-5)
9133,0.09419349,0.90580654,1,1,1) very rare (1-5)
9134,0.022271084,0.9777289,1,4,1) very rare (1-5)
9135,0.90249294,0.09750706,1,5,1) very rare (1-5)
9136,0.06253761,0.9374624,1,1,1) very rare (1-5)
9137,0.07494928,0.92505074,1,1,1) very rare (1-5)
9138,0.31106514,0.68893486,1,3,1) very rare (1-5)
9139,0.8098403,0.19015968,1,4,1) very rare (1-5)
9140,0.1060526,0.8939474,1,5,1) very rare (1-5)
9141,0.31150728,0.6884927,1,2,1) very rare (1-5)
9142,0.7315309,0.2684691,1,3,1) very rare (1-5)
9143,0.05852454,0.94147545,1,3,1) very rare (1-5)
9144,0.04035007,0.9596499,1,1,1) very rare (1-5)
9145,0.0319222,0.9680778,1,3,1) very rare (1-5)
9146,0.66819894,0.33180106,1,2,1) very rare (1-5)
9147,0.5352935,0.46470648,1,3,1) very rare (1-5)
9148,0.07978967,0.92021036,1,1,1) very rare (1-5)
9149,0.21779734,0.78220266,1,4,1) very rare (1-5)
9150,0.0085088145,0.9914912,1,1,1) very rare (1-5)
9151,0.29477662,0.7052234,1,1,1) very rare (1-5)
9152,0.72623134,0.27376866,1,3,1) very rare (1-5)
9153,0.03012052,0.9698795,1,1,1) very rare (1-5)
9154,0.07822256,0.9217774,1,3,1) very rare (1-5)
9155,0.11862955,0.8813704,1,2,1) very rare (1-5)
9156,0.056112662,0.94388735,1,2,1) very rare (1-5)
9157,0.08031417,0.91968584,1,5,1) very rare (1-5)
9158,0.21065503,0.78934497,1,5,1) very rare (1-5)
9159,0.07805704,0.92194295,1,4,1) very rare (1-5)
9160,0.14400558,0.8559944,1,2,1) very rare (1-5)
9161,0.1837254,0.8162746,1,5,1) very rare (1-5)
9162,0.22597532,0.77402467,1,4,1) very rare (1-5)
9163,0.12937994,0.8706201,1,5,1) very rare (1-5)
9164,0.015932823,0.9840672,1,1,1) very rare (1-5)
9165,0.2894031,0.7105969,1,4,1) very rare (1-5)
9166,0.17053458,0.8294654,1,5,1) very rare (1-5)
9167,0.13835892,0.86164105,1,4,1) very rare (1-5)
9168,0.08620984,0.91379017,1,2,1) very rare (1-5)
9169,0.28547844,0.7145215,1,5,1) very rare (1-5)
9170,0.18367884,0.81632113,1,4,1) very rare (1-5)
9171,0.3301085,0.6698915,0,1,1) very rare (1-5)
9172,0.029294992,0.97070503,1,2,1) very rare (1-5)
9173,0.10640639,0.8935936,1,3,1) very rare (1-5)
9174,0.046960738,0.9530393,1,1,1) very rare (1-5)
9175,0.015525822,0.9844742,1,2,1) very rare (1-5)
9176,0.49096578,0.5090342,1,3,1) very rare (1-5)
9177,0.03374636,0.96625364,1,2,1) very rare (1-5)
9178,0.15244187,0.84755814,1,1,1) very rare (1-5)
9179,0.045385994,0.954614,1,1,1) very rare (1-5)
9180,0.19220972,0.8077903,1,1,1) very rare (1-5)
9181,0.08645721,0.9135428,1,2,1) very rare (1-5)
9182,0.16381097,0.83618903,1,5,1) very rare (1-5)
9183,0.51808757,0.48191243,1,4,1) very rare (1-5)
9184,0.6591459,0.3408541,1,1,1) very rare (1-5)
9185,0.06208905,0.937911,1,2,1) very rare (1-5)
9186,0.09737289,0.9026271,1,5,1) very rare (1-5)
9187,0.4888121,0.5111879,1,3,1) very rare (1-5)
9188,0.02234547,0.9776545,1,4,1) very rare (1-5)
9189,0.24920784,0.75079215,1,2,1) very rare (1-5)
9190,0.23353799,0.766462,1,1,1) very rare (1-5)
9191,0.08936534,0.91063464,1,3,1) very rare (1-5)
9192,0.2720046,0.7279954,1,2,1) very rare (1-5)
9193,0.08246307,0.9175369,1,1,1) very rare (1-5)
9194,0.36832237,0.6316776,1,5,1) very rare (1-5)
9195,0.09637895,0.9036211,1,1,1) very rare (1-5)
9196,0.87469065,0.12530935,1,1,1) very rare (1-5)
9197,0.07238689,0.92761314,1,2,1) very rare (1-5)
9198,0.24502204,0.75497794,1,4,1) very rare (1-5)
9199,0.90995216,0.09004784,1,5,1) very rare (1-5)
9200,0.4853285,0.5146715,1,1,1) very rare (1-5)
9201,0.091408424,0.90859157,1,2,1) very rare (1-5)
9202,0.1170577,0.8829423,1,3,1) very rare (1-5)
9203,0.37232512,0.6276749,1,3,1) very rare (1-5)
9204,0.31907088,0.6809291,1,1,1) very rare (1-5)
9205,0.09658706,0.90341294,1,3,1) very rare (1-5)
9206,0.026106464,0.9738935,1,1,1) very rare (1-5)
9207,0.8527362,0.14726382,1,4,1) very rare (1-5)
9208,0.19820769,0.8017923,1,5,1) very rare (1-5)
9209,0.2501184,0.7498816,1,3,1) very rare (1-5)
9210,0.2696421,0.7303579,1,3,1) very rare (1-5)
9211,0.029812304,0.9701877,1,1,1) very rare (1-5)
9212,0.1755303,0.8244697,1,2,1) very rare (1-5)
9213,0.09197062,0.9080294,1,2,1) very rare (1-5)
9214,0.56291205,0.43708795,1,4,1) very rare (1-5)
9215,0.11265863,0.8873414,1,3,1) very rare (1-5)
9216,0.66771597,0.33228403,1,1,1) very rare (1-5)
9217,0.18197078,0.8180292,1,1,1) very rare (1-5)
9218,0.37628165,0.6237184,1,1,1) very rare (1-5)
9219,0.065614186,0.93438584,1,5,1) very rare (1-5)
9220,0.10687755,0.89312243,1,1,1) very rare (1-5)
9221,0.09425143,0.90574855,1,1,1) very rare (1-5)
9222,0.56370306,0.43629694,1,1,1) very rare (1-5)
9223,0.60497266,0.39502734,1,3,1) very rare (1-5)
9224,0.39171138,0.60828865,1,3,1) very rare (1-5)
9225,0.4729526,0.5270474,1,3,1) very rare (1-5)
9226,0.51261383,0.48738617,1,3,1) very rare (1-5)
9227,0.5594532,0.4405468,1,2,1) very rare (1-5)
9228,0.18826787,0.8117321,1,1,1) very rare (1-5)
9229,0.39391991,0.60608006,1,5,1) very rare (1-5)
9230,0.03712934,0.96287066,1,1,1) very rare (1-5)
9231,0.16681941,0.8331806,1,1,1) very rare (1-5)
9232,0.02515168,0.97484833,1,1,1) very rare (1-5)
9233,0.25525847,0.74474156,1,4,1) very rare (1-5)
9234,0.2174809,0.7825191,1,2,1) very rare (1-5)
9235,0.5116071,0.4883929,1,4,1) very rare (1-5)
9236,0.31276312,0.6872369,1,4,1) very rare (1-5)
9237,0.20504637,0.79495364,1,3,1) very rare (1-5)
9238,0.4366189,0.5633811,1,3,1) very rare (1-5)
9239,0.29378057,0.70621943,1,1,1) very rare (1-5)
9240,0.047837418,0.95216256,1,1,1) very rare (1-5)
9241,0.04240442,0.9575956,1,1,1) very rare (1-5)
9242,0.48049396,0.51950604,1,1,1) very rare (1-5)
9243,0.6768937,0.3231063,1,1,1) very rare (1-5)
9244,0.6721968,0.3278032,0,2,1) very rare (1-5)
9245,0.90841055,0.09158945,1,4,1) very rare (1-5)
9246,0.68971574,0.31028426,1,4,1) very rare (1-5)
9247,0.5046466,0.4953534,1,2,1) very rare (1-5)
9248,0.26388907,0.7361109,1,4,1) very rare (1-5)
9249,0.5680572,0.43194282,0,4,1) very rare (1-5)
9250,0.36118555,0.63881445,1,3,1) very rare (1-5)
9251,0.02190702,0.97809297,1,1,1) very rare (1-5)
9252,0.012644455,0.98735553,1,5,1) very rare (1-5)
9253,0.96637124,0.03362876,1,1,1) very rare (1-5)
9254,0.03902132,0.9609787,1,5,1) very rare (1-5)
9255,0.40181303,0.59818697,1,3,1) very rare (1-5)
9256,0.8815657,0.11843431,0,2,1) very rare (1-5)
9257,0.035881378,0.9641186,1,2,1) very rare (1-5)
9258,0.38348374,0.61651623,1,1,1) very rare (1-5)
9259,0.026813338,0.9731867,1,1,1) very rare (1-5)
9260,0.23624635,0.76375365,1,5,1) very rare (1-5)
9261,0.08491588,0.9150841,1,2,1) very rare (1-5)
9262,0.6807307,0.3192693,1,2,1) very rare (1-5)
9263,0.25704938,0.7429506,1,1,1) very rare (1-5)
9264,0.09751245,0.9024876,1,4,1) very rare (1-5)
9265,0.04482162,0.9551784,1,1,1) very rare (1-5)
9266,0.1340381,0.8659619,1,1,1) very rare (1-5)
9267,0.3185563,0.6814437,1,1,1) very rare (1-5)
9268,0.13533194,0.8646681,1,4,1) very rare (1-5)
9269,0.026444728,0.97355527,1,5,1) very rare (1-5)
9270,0.6204254,0.3795746,1,1,1) very rare (1-5)
9271,0.14775735,0.85224265,1,1,1) very rare (1-5)
9272,0.44460464,0.55539536,0,3,1) very rare (1-5)
9273,0.27345687,0.7265431,1,2,1) very rare (1-5)
9274,0.1850845,0.8149155,1,3,1) very rare (1-5)
9275,0.33554426,0.6644558,1,3,1) very rare (1-5)
9276,0.26664698,0.733353,1,2,1) very rare (1-5)
9277,0.78874356,0.21125644,1,4,1) very rare (1-5)
9278,0.18141648,0.8185835,1,1,1) very rare (1-5)
9279,0.107290015,0.89271,1,1,1) very rare (1-5)
9280,0.10203297,0.89796704,1,3,1) very rare (1-5)
9281,0.15376247,0.84623754,1,4,1) very rare (1-5)
9282,0.01240873,0.98759127,1,5,1) very rare (1-5)
9283,0.30745044,0.6925496,1,5,1) very rare (1-5)
9284,0.038937066,0.9610629,1,5,1) very rare (1-5)
9285,0.121247806,0.8787522,1,1,1) very rare (1-5)
9286,0.020211551,0.9797884,1,1,1) very rare (1-5)
9287,0.49171126,0.50828874,0,1,1) very rare (1-5)
