mol_idx,top_score,error,frequency,tier,ensemble_mean_score,ensemble_std_score
1251,0.52880937,1,1070,4) very common (100+),0.5903808225,0.08897608207394454
1252,0.6405444,0,700,4) very common (100+),0.6287645275,0.09035893032522613
1253,0.85767114,0,261,4) very common (100+),0.7507501099999999,0.15597035311794258
1254,0.96841115,0,96,3) common (21-100),0.8017943700000001,0.1129981981601669
1255,0.48324743,0,223,4) very common (100+),0.56816969,0.0829960124906257
1256,0.38396996,0,9,2) rare (6-20),0.33315408750000003,0.1931091130695181
1257,0.94407016,0,106,4) very common (100+),0.88191938,0.07945129386659103
1258,0.029731864,1,0,1) very rare (1-5),0.0688762515,0.04359561647042507
1259,0.983063,1,0,1) very rare (1-5),0.934612795,0.04109406842474013
1260,0.3540975,0,5,1) very rare (1-5),0.37744084499999997,0.12217754603018396
1261,0.41391554,1,3,1) very rare (1-5),0.410559895,0.08590387634811554
1262,0.9131232,1,86,3) common (21-100),0.6055838675,0.11660606859067912
1263,0.37870422,1,4,1) very rare (1-5),0.354139445,0.08933522693867199
1264,0.17820355,1,5,1) very rare (1-5),0.37789993,0.1224855750572405
1265,0.17398871,1,76,3) common (21-100),0.24288615000000002,0.021204605913161888
1266,0.2111725,0,0,1) very rare (1-5),0.323835965,0.1726142485926855
1267,0.15419084,0,17,2) rare (6-20),0.2192004725,0.024808974523208703
1268,0.1252706,1,9,2) rare (6-20),0.260892775,0.14155841059890323
1269,0.17871824,1,0,1) very rare (1-5),0.2341079525,0.138710843317908
1270,0.9522381,1,0,1) very rare (1-5),0.947888855,0.026476048813942683
1271,0.7420122,1,0,1) very rare (1-5),0.8180018325,0.10030624627353557
1272,0.2860189,0,23,3) common (21-100),0.1957522125,0.04077311798296728
1273,0.21612437,1,9,2) rare (6-20),0.46027961250000005,0.11830146470690323
1274,0.5305196,0,700,4) very common (100+),0.56182298,0.08472517192794864
1275,0.4530032,0,3,1) very rare (1-5),0.19465526500000002,0.07386227976737737
1276,0.83437073,1,3,1) very rare (1-5),0.673548695,0.09430973941117783
1277,0.7389586,0,31,3) common (21-100),0.4942338625,0.11831613184906029
1278,0.25930646,0,134,4) very common (100+),0.5246151575,0.1212788544902087
1279,0.6761397,0,10,2) rare (6-20),0.4764385950000001,0.139771196399428
1280,0.28787047,1,15,2) rare (6-20),0.227055735,0.04518597332608344
1281,0.46538782,1,9,2) rare (6-20),0.418095025,0.06520031566171038
1282,0.2840045,0,0,1) very rare (1-5),0.460711655,0.14517962153648775
1283,0.9400377,0,261,4) very common (100+),0.8865255475,0.05880652202866849
1284,0.8135543,0,43,3) common (21-100),0.6365103725000001,0.22410320075759177
1285,0.7432663,1,37,3) common (21-100),0.75253692,0.143932576008593
1286,0.029440906,1,4,1) very rare (1-5),0.03317467525,0.01757667801588812
1287,0.114526615,0,0,1) very rare (1-5),0.11547388900000001,0.09333789247893128
1288,0.119644515,1,1,1) very rare (1-5),0.22488560999999999,0.07631890007024178
1289,0.11086586,1,1,1) very rare (1-5),0.161592501,0.04682032202773698
1290,0.44351888,0,1,1) very rare (1-5),0.46204954249999997,0.14183322094594505
1291,0.96291333,0,700,4) very common (100+),0.9592019875,0.017188644722475034
1292,0.61838883,0,700,4) very common (100+),0.47043463750000003,0.0809450636715595
1293,0.6730409,1,3,1) very rare (1-5),0.6575607025,0.11040189883003154
1294,0.35923868,1,12,2) rare (6-20),0.41354933,0.07376015857945736
1295,0.036038954,1,3,1) very rare (1-5),0.0568345365,0.019822509719831766
1296,0.97526044,0,1000,4) very common (100+),0.9512448825,0.037112457890012066
1297,0.20799294,1,0,1) very rare (1-5),0.19662236,0.059822425874648366
1298,0.63993967,1,3,1) very rare (1-5),0.5852156575,0.14096919315226047
1299,0.13319243,0,3,1) very rare (1-5),0.2323432075,0.05687055896014799
1300,0.96514845,0,78,3) common (21-100),0.9550987999999999,0.04231308215451811
1301,0.45671973,0,24,3) common (21-100),0.46514798500000004,0.1145404447001638
1302,0.4387482,0,11,2) rare (6-20),0.6330496825,0.16973704223812908
1303,0.06830319,1,0,1) very rare (1-5),0.161449425,0.12749651541308815
1304,0.765804,0,1290,4) very common (100+),0.5908496825,0.07427306378138997
1305,0.21131343,0,7,2) rare (6-20),0.5865032275000001,0.1341700918853018
1306,0.5447306,0,1290,4) very common (100+),0.7301215899999999,0.09922021415065632
1307,0.87546486,0,4,1) very rare (1-5),0.8669363274999999,0.047675419922705096
1308,0.8720091,1,1070,4) very common (100+),0.7923251549999999,0.13657409910566617
1309,0.2752794,1,0,1) very rare (1-5),0.32799895,0.05451261518548805
1310,0.42890632,1,421,4) very common (100+),0.5501505175,0.20020105807406693
1311,0.46830076,1,7,2) rare (6-20),0.3188409375,0.1843546093211817
1312,0.95760363,0,20,2) rare (6-20),0.9486574825,0.020710568885204932
1313,0.98198235,0,1290,4) very common (100+),0.952227015,0.010455680717996112
1314,0.57378775,0,1000,4) very common (100+),0.6228846425000001,0.242568666816491
1315,0.60039914,0,0,1) very rare (1-5),0.5815730324999999,0.15598139958368967
1316,0.32514045,1,16,2) rare (6-20),0.2138926025,0.03415813270569278
1317,0.9899296,0,94,3) common (21-100),0.98623073,0.0054497663997597175
1318,0.03917529,1,14,2) rare (6-20),0.0979991065,0.031806811009880365
1319,0.26154706,1,27,3) common (21-100),0.41027287500000004,0.11671160549089311
1320,0.25911862,1,65,3) common (21-100),0.2870786775,0.08213907328170023
1321,0.35372034,1,18,2) rare (6-20),0.4400956925,0.1324861516412769
1322,0.725907,1,0,1) very rare (1-5),0.6446064775,0.14932323715859505
1323,0.27537262,1,17,2) rare (6-20),0.20964614425,0.1633488048925718
1324,0.33754504,1,1070,4) very common (100+),0.2429866625,0.03849797903014416
1325,0.507617,0,21,3) common (21-100),0.4619008325,0.07443452097291735
1326,0.98744804,1,268,4) very common (100+),0.908375715,0.060882828921933946
1327,0.12400781,1,0,1) very rare (1-5),0.1307563175,0.058948513479012504
1328,0.06711179,1,4,1) very rare (1-5),0.07627870924999999,0.02074989493449248
1329,0.27303374,1,0,1) very rare (1-5),0.08183783750000001,0.06869092336516644
1330,0.2589154,1,7,2) rare (6-20),0.233164195,0.10430744566686419
1331,0.874107,0,5,1) very rare (1-5),0.86304506,0.113337957554708
1332,0.93019867,0,20,2) rare (6-20),0.9079236575,0.043328856028469316
1333,0.6482291,1,14,2) rare (6-20),0.52543411,0.10746985548636094
1334,0.86212385,1,70,3) common (21-100),0.82654044,0.19193476294172407
1335,0.81807595,0,42,3) common (21-100),0.5893388850000001,0.16329287603070955
1336,0.68557286,1,1,1) very rare (1-5),0.6807066225,0.13363242119598082
1337,0.06039451,1,18,2) rare (6-20),0.13348206825,0.10158954809462183
1338,0.80557925,1,2,1) very rare (1-5),0.50609478,0.1377297740582195
1339,0.8450867,0,8,2) rare (6-20),0.7859854175,0.13826009721231508
1340,0.8571255,0,223,4) very common (100+),0.73567856,0.07376764885935973
1341,0.2990984,0,1,1) very rare (1-5),0.4448415675,0.11122971552523889
1342,0.23991802,1,0,1) very rare (1-5),0.1737622875,0.030909080874285455
1343,0.53605044,1,1290,4) very common (100+),0.74356005,0.09558390797473443
1344,0.22543772,1,0,1) very rare (1-5),0.09166840875,0.017758784284224095
1345,0.4584769,1,3,1) very rare (1-5),0.48428749249999997,0.1357645957410829
1346,0.40296653,0,0,1) very rare (1-5),0.6119748174999999,0.10002571825956022
1347,0.9818763,0,12,2) rare (6-20),0.9691134124999999,0.019591698207607436
1348,0.81974036,0,261,4) very common (100+),0.8093037525,0.10680224705373839
1349,0.5457802,0,160,4) very common (100+),0.285202775,0.09372218883019073
1350,0.3139977,0,9,2) rare (6-20),0.26203267750000003,0.0586291083869094
1351,0.8618292,0,28,3) common (21-100),0.9285719025,0.021590678938713796
1352,0.16845168,1,372,4) very common (100+),0.15530947750000001,0.04804711289665508
1353,0.02366578,1,0,1) very rare (1-5),0.019214570875,0.006902966452159954
1354,0.5807284,0,12,2) rare (6-20),0.7893253574999999,0.07870058384991065
1355,0.27786475,0,1,1) very rare (1-5),0.46012802999999997,0.17176919228659646
1356,0.45928353,1,0,1) very rare (1-5),0.40517355250000003,0.2178399137025198
1357,0.14828837,1,100,3) common (21-100),0.12501186250000001,0.04608067754766437
1358,0.8419605,1,5,1) very rare (1-5),0.8108777775,0.13080931151335526
1359,0.75111127,1,76,3) common (21-100),0.6616853375,0.07847267134147226
1360,0.7340506,1,160,4) very common (100+),0.59525748,0.08510585190770023
1361,0.7275496,0,12,2) rare (6-20),0.9392303399999999,0.016280082312517635
1362,0.07610677,1,0,1) very rare (1-5),0.08036349500000001,0.030372384487977317
1363,0.09317658,0,3,1) very rare (1-5),0.09596320925,0.03695902770557521
1364,0.27380687,1,4,1) very rare (1-5),0.211974225,0.02915151081259468
1365,0.15575282,1,75,3) common (21-100),0.1507516035,0.07518289428849377
1366,0.03281828,1,0,1) very rare (1-5),0.06890189575,0.030363039982822852
1367,0.39612404,1,3,1) very rare (1-5),0.45229580999999996,0.13318620453483124
1368,0.9525895,0,1000,4) very common (100+),0.9524714750000001,0.004110507207982369
1369,0.52871895,0,2,1) very rare (1-5),0.490658655,0.16336623614233595
1370,0.93002987,0,700,4) very common (100+),0.741873925,0.02770780201157562
1371,0.16315003,1,3,1) very rare (1-5),0.19080937999999997,0.026101553245240983
1372,0.16387689,1,0,1) very rare (1-5),0.17587838,0.1046895751925673
1373,0.05368487,1,17,2) rare (6-20),0.06251984575,0.03350141742599174
1374,0.031033628,1,0,1) very rare (1-5),0.0295249535,0.008442428426664761
1375,0.8533594,0,68,3) common (21-100),0.9056689025,0.02133455658019444
1376,0.5135394,0,2,1) very rare (1-5),0.581469185,0.12547860121460822
1377,0.9905364,1,4,1) very rare (1-5),0.9744794925,0.017261373851758386
1378,0.18444079,1,62,3) common (21-100),0.44980119749999997,0.1554938185965124
1379,0.05899469,1,0,1) very rare (1-5),0.07129954925,0.03151593932109125
1380,0.20831971,1,6,2) rare (6-20),0.150434115,0.029064682308233218
1381,0.99559253,0,211,4) very common (100+),0.9667453375,0.03473871033452697
1382,0.775187,1,13,2) rare (6-20),0.349678315,0.1407952847506985
1383,0.1593495,1,0,1) very rare (1-5),0.242753525,0.06930653544278724
1384,0.1529114,1,0,1) very rare (1-5),0.20524391575,0.1146399418150752
1385,0.22202551,1,0,1) very rare (1-5),0.22397618249999998,0.053640352455508904
1386,0.43724972,0,105,4) very common (100+),0.6775929225,0.1222961146939694
1387,0.24185295,0,2,1) very rare (1-5),0.2497658485,0.21748376600911654
1388,0.9963232,0,1000,4) very common (100+),0.9919441674999999,0.0036553697260562463
1389,0.178564,1,1,1) very rare (1-5),0.19497281,0.060535918570264136
1390,0.95357066,1,8,2) rare (6-20),0.9052047624999999,0.04562141804015105
1391,0.08807784,1,30,3) common (21-100),0.10806457,0.026971173574000258
1392,0.48865515,1,1,1) very rare (1-5),0.5191237525,0.1426809261260536
1393,0.552006,1,0,1) very rare (1-5),0.48290056000000003,0.12839456454340017
1394,0.19729674,0,0,1) very rare (1-5),0.1703113625,0.06979252041845402
1395,0.7705931,0,62,3) common (21-100),0.9120275000000001,0.034126953141761694
1396,0.49598283,1,2,1) very rare (1-5),0.5568833225,0.1166895801377986
1397,0.9801696,0,142,4) very common (100+),0.9435126749999999,0.01398157161187988
1398,0.32965252,1,0,1) very rare (1-5),0.15352402125,0.0289534388956192
1399,0.50121343,1,7,2) rare (6-20),0.29008066,0.07446401553128766
1400,0.7697422,1,0,1) very rare (1-5),0.8391064349999999,0.04565034174551901
1401,0.17466107,0,2,1) very rare (1-5),0.13501307099999998,0.025628518833305854
1402,0.4039791,0,6,2) rare (6-20),0.343471975,0.09701713831332519
1403,0.40146962,1,274,4) very common (100+),0.482243875,0.05257424064662538
1404,0.36671838,0,5,1) very rare (1-5),0.5168907775,0.08968836451613979
1405,0.6752738,0,142,4) very common (100+),0.47849006,0.08985157055997298
1406,0.45003137,1,58,3) common (21-100),0.5551576025,0.15618541026459262
1407,0.9786189,0,166,4) very common (100+),0.925656775,0.030377483995891182
1408,0.48293805,0,261,4) very common (100+),0.4821684425,0.2161514247384033
1409,0.43258783,0,107,4) very common (100+),0.319881085,0.08995466888035149
1410,0.39424556,1,0,1) very rare (1-5),0.5247535525,0.1676033234220478
1411,0.8517698,0,3,1) very rare (1-5),0.6793636525,0.10869161340691247
1412,0.98305964,1,1070,4) very common (100+),0.9202350925,0.04079877812288214
1413,0.6337006,0,32,3) common (21-100),0.3204798625,0.1639708810137639
1414,0.15951456,0,2,1) very rare (1-5),0.357084355,0.05998654769259543
1415,0.26964173,1,0,1) very rare (1-5),0.46822965499999997,0.2618138440712088
1416,0.5435182,1,1,1) very rare (1-5),0.5108797150000001,0.10668524540653068
1417,0.6906144,0,47,3) common (21-100),0.7175271599999999,0.13844424155817317
1418,0.49291772,1,0,1) very rare (1-5),0.32062897749999997,0.051044712366047955
1419,0.37767887,0,421,4) very common (100+),0.6422896499999999,0.16347210536717052
1420,0.98829377,0,700,4) very common (100+),0.9647323049999998,0.030880133263130913
1421,0.057707623,0,3,1) very rare (1-5),0.06253755275,0.03640283208051523
1422,0.047395073,1,0,1) very rare (1-5),0.20356870000000002,0.16045772794546387
1423,0.11745162,0,421,4) very common (100+),0.27838708500000003,0.0383801908892553
1424,0.23686975,1,92,3) common (21-100),0.2838806675,0.07094199965099213
1425,0.20368014,0,1,1) very rare (1-5),0.4908351225,0.13161168525891068
1426,0.1940363,1,0,1) very rare (1-5),0.14784375500000002,0.05805463571155559
1427,0.2206709,1,3,1) very rare (1-5),0.184141675,0.0466530100747618
1428,0.058734924,1,0,1) very rare (1-5),0.14946437875,0.056450088112181496
1429,0.9574138,0,1000,4) very common (100+),0.86351643,0.099527627791621
1430,0.060274515,1,0,1) very rare (1-5),0.13108979425,0.07915517935728088
1431,0.7409963,0,237,4) very common (100+),0.624531795,0.09390727303322852
1432,0.12923913,1,6,2) rare (6-20),0.2029848225,0.12133969925580197
1433,0.7203079,0,9,2) rare (6-20),0.656622155,0.049356972536018395
1434,0.3345222,1,0,1) very rare (1-5),0.4535002025,0.0752651776696569
1435,0.33502465,0,1290,4) very common (100+),0.31065256500000005,0.12891596024896618
1436,0.5369351,0,13,2) rare (6-20),0.6338168125,0.18326031603406523
1437,0.2260169,1,421,4) very common (100+),0.27388324499999994,0.07005189691916575
1438,0.3107199,0,105,4) very common (100+),0.23638589,0.07480866342724049
1439,0.18305744,1,31,3) common (21-100),0.343192695,0.1353567984280096
1440,0.4737547,0,237,4) very common (100+),0.320653115,0.040139801844968355
1441,0.91055596,1,89,3) common (21-100),0.90716574,0.03108593124869511
1442,0.080702014,1,0,1) very rare (1-5),0.20945465,0.15536373390477054
1443,0.7785603,1,2,1) very rare (1-5),0.8434026475,0.04780758894367889
1444,0.15341699,0,0,1) very rare (1-5),0.36387674249999996,0.25771981311235465
1445,0.22438641,0,1,1) very rare (1-5),0.44785917500000005,0.13054348911076655
1446,0.31488332,0,35,3) common (21-100),0.6021489425,0.16341792528840224
1447,0.5726563,0,1070,4) very common (100+),0.63380463,0.1355366585168048
1448,0.4385956,0,3,1) very rare (1-5),0.35643206499999996,0.07724996483331027
1449,0.5238321,1,1290,4) very common (100+),0.4397444575,0.22928459498495124
1450,0.38258973,1,3,1) very rare (1-5),0.33348248,0.10739474687322163
1451,0.8649408,0,89,3) common (21-100),0.9145131375,0.02703422438526059
1452,0.32251915,1,0,1) very rare (1-5),0.09598796300000001,0.05615801657248721
1453,0.89152724,0,237,4) very common (100+),0.8811590125,0.07753363130373149
1454,0.9910953,0,211,4) very common (100+),0.981394375,0.014279645080213841
1455,0.88596225,0,1290,4) very common (100+),0.7415250449999999,0.08028752762424732
1456,0.96090025,0,211,4) very common (100+),0.9404404325,0.011076582805616016
1457,0.05158106,0,0,1) very rare (1-5),0.15495547499999998,0.11086558656827859
1458,0.63487935,0,39,3) common (21-100),0.4405794375,0.21271256514655032
1459,0.9845696,0,700,4) very common (100+),0.98748635,0.006163680817352567
1460,0.7120647,0,3,1) very rare (1-5),0.536005345,0.1467207312562798
1461,0.44942406,1,96,3) common (21-100),0.22324967750000002,0.08573131593412654
1462,0.44329116,1,3,1) very rare (1-5),0.4974122175000001,0.03464349075503823
1463,0.8279623,0,421,4) very common (100+),0.6372318875,0.05338109974504523
1464,0.8537493,0,1000,4) very common (100+),0.9541861525,0.014145357231712756
1465,0.47785103,1,118,4) very common (100+),0.6059458025000001,0.176786767868028
1466,0.5382627,0,28,3) common (21-100),0.6860786275,0.15188506384004674
1467,0.16633292,1,79,3) common (21-100),0.08396019875,0.04826123190305954
1468,0.4336594,0,29,3) common (21-100),0.22007680749999997,0.048733947097962096
1469,0.28375822,1,96,3) common (21-100),0.2020699775,0.0812553350492152
1470,0.6408624,1,0,1) very rare (1-5),0.538727615,0.1527379044904127
1471,0.29291537,1,8,2) rare (6-20),0.44849093500000003,0.14612039848813604
1472,0.052550767,1,8,2) rare (6-20),0.08528184425,0.04004707151492334
1473,0.96530783,0,6,2) rare (6-20),0.8953373,0.04718516924045097
1474,0.6376084,0,5,1) very rare (1-5),0.6125994125,0.1412484239029364
1475,0.18482217,1,3,1) very rare (1-5),0.22933496,0.08094883524018953
1476,0.73635477,1,372,4) very common (100+),0.56304495,0.10827403787053316
1477,0.5416651,0,3,1) very rare (1-5),0.5738700624999999,0.10534431936428379
1478,0.07707923,1,4,1) very rare (1-5),0.17403347,0.07593919558310122
1479,0.19319956,0,4,1) very rare (1-5),0.199662575,0.08158000901126988
1480,0.67200255,0,2,1) very rare (1-5),0.7080822975,0.16213116872945135
1481,0.5047402,0,66,3) common (21-100),0.4537924225,0.040613127975364316
1482,0.6009744,0,9,2) rare (6-20),0.4551314775,0.10882526702782343
1483,0.086927556,0,82,3) common (21-100),0.28519068000000003,0.0038384015539479443
1484,0.9610968,0,1000,4) very common (100+),0.96261759,0.01916792796656175
1485,0.78661996,0,105,4) very common (100+),0.7603350625,0.10471162803690537
1486,0.34126118,1,9,2) rare (6-20),0.311398095,0.09244080914115542
1487,0.98363805,1,142,4) very common (100+),0.9719799,0.014748048078461109
1488,0.67035645,0,3,1) very rare (1-5),0.6217002500000001,0.05511775058520167
1489,0.43844116,1,0,1) very rare (1-5),0.39530665750000005,0.14246056890687478
1490,0.059001893,1,6,2) rare (6-20),0.060569233,0.009763501732794107
