mol_idx,top_score,uq,pred_top1,true_reactants,error
957,0.708,0.29200000000000004,C[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1c1nc2c(cnn2C2CCCC2)c(=O)[nH]1,c1ccc(C[N:2]2[CH2:3][C@@H:4]([CH3:5])[C@H:6]([c:7]3[n:8][c:9]4[c:10]([cH:11][n:12][n:13]4[CH:14]4[CH2:15][CH2:16][CH2:17][CH2:18]4)[c:19](=[O:20])[nH:21]3)[CH2:22]2)cc1,1
958,0.82,0.18000000000000005,CC(C)(C)OC(=O)N1CCC(O)C1.Clc1ncc(Br)cn1,Cl[c:1]1[n:2][cH:3][c:4]([Br:5])[cH:6][n:7]1.[CH3:8][C:9]([CH3:10])([CH3:11])[O:12][C:13](=[O:14])[N:15]1[CH2:16][CH2:17][CH:18]([OH:19])[CH2:20]1,0
959,0.8,0.19999999999999996,CC(C)(C)OC(=O)N1CCN(C(=O)COc2ccc3c(c2)C(C2(c4ccc(Cl)cc4)CCC2)=NCC3)CC1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][N:4]([C:5](=[O:6])[CH2:7][O:8][c:9]2[cH:10][cH:11][c:12]3[c:13]([cH:14]2)[C:15]([C:16]2([c:17]4[cH:18][cH:19][c:20]([Cl:21])[cH:22][cH:23]4)[CH2:24][CH2:25][CH2:26]2)=[N:27][CH2:28][CH2:29]3)[CH2:30][CH2:31]1,0
960,0.498,0.502,O=CC1CN(C(=O)[C@@H]2CCCC[C@H]2c2ccccc2)CC1c1ccccc1.c1ccc(C2CCNCC2)cc1,[O:1]=[C:2]([C@@H:3]1[CH2:4][CH2:5][CH:6]=[CH:7][C@H:8]1[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[N:15]1[CH2:16][CH:17]([CH2:18][N:19]2[CH2:20][CH2:21][CH:22]([c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)[CH2:29][CH2:30]2)[CH:31]([c:32]2[cH:33][cH:34][cH:35][cH:36][cH:37]2)[CH2:38]1,1
961,0.774,0.22599999999999998,COC(=O)[C@@H](NC(=O)c1cc(Cl)c(Cl)cc1N)C1CCCCC1.Cc1cccc(C)c1N=C=O,[CH3:1][O:2][C:3](=[O:4])[C@@H:5]([NH:6][C:7](=[O:8])[c:9]1[cH:10][c:11]([Cl:12])[c:13]([Cl:14])[cH:15][c:16]1[NH2:17])[CH:18]1[CH2:19][CH2:20][CH2:21][CH2:22][CH2:23]1.[CH3:24][c:25]1[cH:26][cH:27][cH:28][c:29]([CH3:30])[c:31]1[N:32]=[C:33]=[O:34],0
962,0.722,0.278,Cc1cc(Cl)cc(C(=O)O)n1.Nc1ccc(Cl)cn1,CCO[C:1](=[O:2])[c:3]1[cH:4][c:5]([Cl:6])[cH:7][c:8]([CH3:9])[n:10]1.[NH2:11][c:12]1[cH:13][cH:14][c:15]([Cl:16])[cH:17][n:18]1,1
963,0.31,0.69,C1CNC1.CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCOS(C)(=O)=O)CC1,Cl[c:1]1[c:2]([CH2:3][CH3:4])[c:5]([NH2:6])[n:7][cH:8][n:9]1.[CH3:10][c:11]1[cH:12][c:13](-[c:14]2[cH:15][n:16]([CH2:17][CH2:18][N:19]3[CH2:20][CH2:21][CH2:22]3)[c:23]([CH:24]3[CH2:25][CH2:26][NH:27][CH2:28][CH2:29]3)[n:30]2)[cH:31][cH:32][c:33]1[F:34],1
964,0.593,0.40700000000000003,COC(=O)[C@H](C(C)C)N1Cc2cc(-c3ccc(NC(=O)c4ccc(C)cc4)cc3)ccc2C1=O,C[O:1][C:2](=[O:3])[C@H:4]([CH:5]([CH3:6])[CH3:7])[N:8]1[CH2:9][c:10]2[cH:11][c:12](-[c:13]3[cH:14][cH:15][c:16]([NH:17][C:18](=[O:19])[c:20]4[cH:21][cH:22][c:23]([CH3:24])[cH:25][cH:26]4)[cH:27][cH:28]3)[cH:29][cH:30][c:31]2[C:32]1=[O:33],0
965,0.296,0.704,COc1ccc(Nc2ccccc2C(=O)O)c(C)c1,C[O:1][c:2]1[cH:3][cH:4][c:5]([NH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[C:13](=[O:14])[OH:15])[c:16]([CH3:17])[cH:18]1,0
966,0.409,0.591,CCOC(=O)CN1CCC(C2CCN(C(=O)[C@@H](Cc3cc(C)c(O)c(C)c3)OC(=O)N3CCC(n4nc(-c5ccccc5)[nH]c4=O)CC3)CC2)CC1,CC[O:1][C:2](=[O:3])[CH2:4][N:5]1[CH2:6][CH2:7][CH:8]([CH:9]2[CH2:10][CH2:11][N:12]([C:13](=[O:14])[C@@H:15]([CH2:16][c:17]3[cH:18][c:19]([CH3:20])[c:21]([OH:22])[c:23]([CH3:24])[cH:25]3)[O:26][C:27](=[O:28])[N:29]3[CH2:30][CH2:31][CH:32]([n:33]4[n:34][c:35](-[c:36]5[cH:37][cH:38][cH:39][cH:40][cH:41]5)[nH:42][c:43]4=[O:44])[CH2:45][CH2:46]3)[CH2:47][CH2:48]2)[CH2:49][CH2:50]1,0
967,0.552,0.44799999999999995,CCc1c(F)c([N+](=O)[O-])cc(F)c1N1CCN(C)CC1.NC1CC1,F[c:1]1[c:2]([CH2:3][CH3:4])[c:5]([N:6]2[CH2:7][CH2:8][N:9]([CH3:10])[CH2:11][CH2:12]2)[c:13]([F:14])[cH:15][c:16]1[N+:17](=[O:18])[O-:19].[NH2:20][CH:21]1[CH2:22][CH2:23]1,0
968,0.745,0.255,Clc1ccc2cc(OCc3ccccc3)ccc2n1.Oc1ccccc1,Cl[c:1]1[cH:2][cH:3][c:4]2[cH:5][c:6]([O:7][CH2:8][c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[cH:15][cH:16][c:17]2[n:18]1.[OH:19][c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,0
969,0.788,0.21199999999999997,Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12.O=C(Cl)c1ccco1,Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][o:7]1.[NH2:8][c:9]1[c:10]([C:11]([OH:12])([C:13]([F:14])([F:15])[F:16])[C:17]([F:18])([F:19])[F:20])[cH:21][cH:22][c:23]2[cH:24][cH:25][cH:26][cH:27][c:28]12,0
970,0.183,0.817,CC(C)(C)C(=O)n1ncc2cc(NC3CCCNC3)ccc21.CSc1ccc(C=O)cc1,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([S:6][CH3:7])[cH:8][cH:9]1.[CH3:10][C:11]([CH3:12])([CH3:13])[C:14](=[O:15])[n:16]1[n:17][cH:18][c:19]2[cH:20][c:21]([NH:22][CH:23]3[CH2:24][CH2:25][CH2:26][NH:27][CH2:28]3)[cH:29][cH:30][c:31]12,0
971,0.709,0.29100000000000004,Cc1cccc(C)c1B(O)O.O=[N+]([O-])c1ccc(Cl)nc1,Cl[c:1]1[cH:2][cH:3][c:4]([N+:5](=[O:6])[O-:7])[cH:8][n:9]1.OB(O)[c:10]1[c:11]([CH3:12])[cH:13][cH:14][cH:15][c:16]1[CH3:17],0
972,0.087,0.913,CI.Cn1c(=O)cc(-c2cccc(Cl)c2)c2cc(C(O)(c3ccc(Cl)nc3)c3cnc[nH]3)ccc21,I[CH3:1].[CH3:2][n:3]1[cH:4][n:5][cH:6][c:7]1[C:8]([OH:9])([c:10]1[cH:11][cH:12][c:13]([Cl:14])[n:15][cH:16]1)[c:17]1[cH:18][cH:19][c:20]2[c:21]([cH:22]1)[c:23](-[c:24]1[cH:25][cH:26][cH:27][c:28]([Cl:29])[cH:30]1)[cH:31][c:32](=[O:33])[nH:34]2,1
973,0.509,0.491,BrC1CCCC1.CCOC(=O)c1cccc(O)c1,Br[CH:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1.[CH3:6][CH2:7][O:8][C:9](=[O:10])[c:11]1[cH:12][cH:13][cH:14][c:15]([OH:16])[cH:17]1,0
974,0.773,0.22699999999999998,CC(C)(N)c1cccc(C(F)(F)F)c1.O=C(O)Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O,O[C:1](=[O:2])[CH2:3][n:4]1[n:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([Cl:11])[cH:12][cH:13]2)[n:14]([CH:15]2[CH2:16][CH2:17]2)[c:18]1=[O:19].[CH3:20][C:21]([CH3:22])([NH2:23])[c:24]1[cH:25][cH:26][cH:27][c:28]([C:29]([F:30])([F:31])[F:32])[cH:33]1,0
975,0.252,0.748,C1COCCN1.CN1CCN(c2ccc([N+](=O)[O-])c(C(=O)Nc3cccc(NC(=O)c4ccnc(Cl)c4)c3)c2)CC1,Cl[c:1]1[cH:2][c:3]([C:4]([NH:5][c:6]2[cH:7][cH:8][cH:9][c:10]([NH:11][C:12](=[O:13])[c:14]3[cH:15][cH:16][n:17][c:18]([N:19]4[CH2:20][CH2:21][O:22][CH2:23][CH2:24]4)[cH:25]3)[cH:26]2)=[O:27])[c:28]([N+:29](=[O:30])[O-:31])[cH:32][cH:33]1.[CH3:34][N:35]1[CH2:36][CH2:37][NH:38][CH2:39][CH2:40]1,1
976,0.505,0.495,C[C@@H]1CN(Cc2cc([N+](=O)[O-])cc3ccoc23)[C@@H](C)CN1C(=O)OC(C)(C)C,Br[CH2:1][c:2]1[cH:3][c:4]([N+:5](=[O:6])[O-:7])[cH:8][c:9]2[c:10]1[o:11][cH:12][cH:13]2.[CH3:14][C@H:15]1[CH2:16][NH:17][C@H:18]([CH3:19])[CH2:20][NH:21]1,1
977,0.254,0.746,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.O=C(Cl)C1CC1,Cl[C:1](=[O:2])[CH:3]1[CH2:4][CH2:5]1.[CH3:6][CH2:7][NH:8][CH2:9][c:10]1[cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[cH:17][cH:18][c:19]1-[c:20]1[cH:21][cH:22][cH:23][c:24]([CH2:25][C:26](=[O:27])[O:28][CH2:29][CH3:30])[n:31]1,0
978,0.446,0.554,C#CCO.COc1cc(I)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12,I[c:1]1[cH:2][c:3]([O:4][CH3:5])[c:6]2[c:7]([cH:8]1)[c:9]([OH:10])[c:11]([C:12](=[O:13])[NH:14][CH2:15][c:16]1[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]1)[cH:23][n:24]2.[CH:25]#[C:26][CH2:27][OH:28],0
979,0.53,0.47,COC(=O)[C@H]1CCN(C(=O)C2=C(C(C)C)N3C(=N[C@@](C)(c4ccc(Cl)cc4)[C@H]3c3ccc(Cl)cc3)S2)C1,C[O:1][C:2](=[O:3])[C@H:4]1[CH2:5][CH2:6][N:7]([C:8](=[O:9])[C:10]2=[C:11]([CH:12]([CH3:13])[CH3:14])[N:15]3[C:16](=[N:17][C@@:18]([CH3:19])([c:20]4[cH:21][cH:22][c:23]([Cl:24])[cH:25][cH:26]4)[C@H:27]3[c:28]3[cH:29][cH:30][c:31]([Cl:32])[cH:33][cH:34]3)[S:35]2)[CH2:36]1,0
980,0.533,0.46699999999999997,CC(O)(C1=CCNCC1)c1ccc(F)cc1.O=C(CCCCl)c1ccc(F)cc1,Cl[CH2:1][CH2:2][CH2:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([F:10])[cH:11][cH:12]1.[CH3:13][C:14]([OH:15])([C:16]1=[CH:17][CH2:18][NH:19][CH2:20][CH2:21]1)[c:22]1[cH:23][cH:24][c:25]([F:26])[cH:27][cH:28]1,0
981,0.503,0.497,BrCC1CC1.O=C1NCCC1c1ccccc1,Br[CH2:1][CH:2]1[CH2:3][CH2:4]1.[O:5]=[C:6]1[NH:7][CH2:8][CH2:9][CH:10]1[c:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,0
982,0.82,0.18000000000000005,CCCCBr.COC(=O)C1(Cl)CC2C=CC1NC2,Br[CH2:1][CH2:2][CH2:3][CH3:4].[CH3:5][O:6][C:7](=[O:8])[C:9]1([Cl:10])[CH2:11][CH:12]2[CH:13]=[CH:14][CH:15]1[NH:16][CH2:17]2,0
983,0.64,0.36,CC(C)(C)OC(=O)N1CCCN(c2nc3ccccc3n2CC(F)(F)F)CC1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][CH2:4][N:5]([c:6]2[n:7][c:8]3[cH:9][cH:10][cH:11][cH:12][c:13]3[n:14]2[CH2:15][C:16]([F:17])([F:18])[F:19])[CH2:20][CH2:21]1,0
984,0.931,0.06899999999999995,COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC.O=C(Cl)Oc1ccccc1,Cl[C:1](=[O:2])[O:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.[CH3:10][O:11][c:12]1[cH:13][c:14]2[n:15][cH:16][cH:17][c:18]([O:19][c:20]3[cH:21][cH:22][c:23]([NH2:24])[cH:25][cH:26]3)[c:27]2[cH:28][c:29]1[O:30][CH3:31],0
985,0.578,0.42200000000000004,COC(=O)c1ccc(CCC#N)cc1,Cl[CH:1]([C:2]#[N:3])[CH2:4][c:5]1[cH:6][cH:7][c:8]([C:9](=[O:10])[OH:11])[cH:12][cH:13]1,1
986,0.237,0.763,CC(=O)OC(C)=O.Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1,CC(=O)O[C:2]([CH3:1])=[O:3].[CH3:4][c:5]1[cH:6][c:7]([O:8][CH2:9][c:10]2[cH:11][cH:12][c:13]([F:14])[cH:15][c:16]2[F:17])[c:18]([Br:19])[c:20](=[O:21])[n:22]1[CH2:23][c:24]1[cH:25][n:26][c:27]([CH2:28][NH2:29])[cH:30][n:31]1,0
987,0.759,0.241,COC(=O)c1ccc(Cn2ccc3cc(OCc4c(-c5c(Cl)cccc5Cl)noc4C(C)C)ccc32)cc1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([CH2:8][n:9]2[cH:10][cH:11][c:12]3[cH:13][c:14]([O:15][CH2:16][c:17]4[c:18](-[c:19]5[c:20]([Cl:21])[cH:22][cH:23][cH:24][c:25]5[Cl:26])[n:27][o:28][c:29]4[CH:30]([CH3:31])[CH3:32])[cH:33][cH:34][c:35]23)[cH:36][cH:37]1,0
988,0.329,0.671,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.OCc1ccccc1OC(F)F,O[CH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[O:8][CH:9]([F:10])[F:11].[CH3:12][C:13]1([CH3:14])[CH:15]([CH:16]=[C:17]([Cl:18])[Cl:19])[CH:20]1[C:21](=[O:22])[OH:23],0
989,0.123,0.877,C=CC(O)(CC)CC.CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(Br)c(C)c1,Br[c:1]1[c:2]([CH2:3][C:4]([O:5][CH3:6])=[O:7])[cH:8][cH:9][cH:10][cH:11]1.CC1(C)OB([c:12]2[cH:13][cH:14][c:15]([C:16]([c:17]3[cH:18][cH:19][c:20](/[CH:21]=[CH:22]/[C:23]([CH2:24][CH3:25])([OH:26])[CH2:27][CH3:28])[c:29]([CH3:30])[cH:31]3)([CH2:32][CH3:33])[CH2:34][CH3:35])[cH:36][cH:37]2)OC1(C)C,1
990,0.894,0.10599999999999998,BrCCCBr.COc1cc2c(cc1O)CCC2=O,Br[CH2:1][CH2:2][CH2:3][Br:4].[CH3:5][O:6][c:7]1[cH:8][c:9]2[c:10]([cH:11][c:12]1[OH:13])[CH2:14][CH2:15][C:16]2=[O:17],0
991,0.478,0.522,CC(=O)Oc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)cc1,CC(C)(C)OC(=O)[NH:1][C@@H:2]([CH2:3][c:4]1[cH:5][cH:6][c:7]([O:8][C:9]([CH3:10])=[O:11])[cH:12][cH:13]1)[C:14](=[O:15])[O:16][CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,0
992,0.347,0.653,Cc1cnn(-c2cc3c(N[C@@H]4CNC[C@@H]4C)c(C(N)=O)cnn3c2)c1.N#CC1(C(=O)O)CC1,Br[c:1]1[cH:2][n:3]2[n:4][cH:5][c:6]([C:7]([NH2:8])=[O:9])[c:10]([NH:11][C@H:12]3[C@@H:13]([CH3:14])[CH2:15][N:16]([C:17](=[O:18])[C:19]4([C:20]#[N:21])[CH2:22][CH2:23]4)[CH2:24]3)[c:25]2[cH:26]1.[CH3:27][c:28]1[cH:29][n:30][nH:31][cH:32]1,1
993,0.919,0.08099999999999996,CN1C(=O)CSC1=O.O=Cc1ccc([N+](=O)[O-])cc1,I[CH3:1].[O:2]=[C:3]1[NH:4][C:5](=[O:6])[C:7](=[CH:8][c:9]2[cH:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[cH:16][cH:17]2)[S:18]1,1
994,0.732,0.268,BrCc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)[nH]1,Br[CH2:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2-[c:12]2[n:13][n:14][n:15][n:16]2[C:17]([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)([c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[cH:36][cH:37]1.[CH3:38][CH2:39][CH2:40][CH2:41][c:42]1[n:43][c:44]([C:45](=[O:46])[C:47]([CH3:48])([CH3:49])[CH3:50])[c:51]([C:52]#[N:53])[nH:54]1,0
995,0.826,0.17400000000000004,CCCCCC1CCC(C(=O)O)CC1.N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1CC1,O[C:1]([CH:2]1[CH2:3][CH2:4][CH:5]([CH2:6][CH2:7][CH2:8][CH2:9][CH3:10])[CH2:11][CH2:12]1)=[O:13].[NH2:14][C@H:15]1[CH2:16][O:17][C@@H:18]2[C@@H:19]([NH:20][C:21](=[O:22])[CH:23]3[CH2:24][CH2:25]3)[CH2:26][O:27][C@H:28]12,0
996,0.596,0.404,COC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,C[O:1][C:2](=[O:3])[C@H:4]([CH2:5][c:6]1[cH:7][cH:8][c:9]([NH:10][C:11](=[O:12])[CH2:13][c:14]2[cH:15][cH:16][c:17]3[c:18]([n:19]2)[NH:20][CH2:21][CH2:22][CH2:23]3)[cH:24][cH:25]1)[NH:26][C:27](=[O:28])[c:29]1[c:30]([Cl:31])[cH:32][cH:33][cH:34][c:35]1[Cl:36],0
997,0.797,0.20299999999999996,O=C1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)C/C1=C\c1ccn(Cc2cscn2)n1,[O:1]=[C:2]1[CH2:3][CH2:4][N:5]([C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25]/[C:26]1=[CH:27]\[c:28]1[cH:29][cH:30][n:31]([CH2:32][c:33]2[cH:34][s:35][cH:36][n:37]2)[n:38]1,0
998,0.597,0.403,Cc1cc(C(F)(F)F)cnc1N1CCN(C(=O)c2ccc(Br)cc2N2CCCS2(=O)=O)CC1.O=S1(=O)CCCN1,O[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([N:7]2[CH2:8][CH2:9][CH2:10][S:11]2(=[O:12])=[O:13])[cH:14][c:15]1[N:16]1[CH2:17][CH2:18][CH2:19][S:20]1(=[O:21])=[O:22].[CH3:23][c:24]1[cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:31][n:32][c:33]1[N:34]1[CH2:35][CH2:36][NH:37][CH2:38][CH2:39]1,1
999,0.516,0.484,CC(=O)Cl.CC1(C)CCSc2ccccc21,Cl[C:1]([CH3:2])=[O:3].[CH3:4][C:5]1([CH3:6])[CH2:7][CH2:8][S:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]21,0
1000,0.801,0.19899999999999995,CNC1CCC2(CCCN(C(=O)OC(C)(C)C)C2)C1.Clc1ncc(Cl)c(Cl)n1,Cl[c:1]1[c:2]([Cl:3])[cH:4][n:5][c:6]([Cl:7])[n:8]1.[CH3:9][NH:10][CH:11]1[CH2:12][CH2:13][C:14]2([CH2:15][CH2:16][CH2:17][N:18]([C:19](=[O:20])[O:21][C:22]([CH3:23])([CH3:24])[CH3:25])[CH2:26]2)[CH2:27]1,0
1001,0.229,0.771,CC(C)(C)OC(=O)N[C@@](C)(CO)CCc1ccc(O)cc1.CCCCCCCBr,CS(=O)(=O)O[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7].[CH3:8][C:9]([CH3:10])([CH3:11])[O:12][C:13](=[O:14])[NH:15][C@@:16]([CH3:17])([CH2:18][OH:19])[CH2:20][CH2:21][c:22]1[cH:23][cH:24][c:25]([OH:26])[cH:27][cH:28]1,1
1002,0.619,0.381,O=C=NC1CCCCC1.c1ccc2ncc(Nc3ncnc4c3CNC4)cc2c1,[O:1]=[C:2]=[N:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1.[cH:10]1[cH:11][cH:12][c:13]2[n:14][cH:15][c:16]([NH:17][c:18]3[n:19][cH:20][n:21][c:22]4[c:23]3[CH2:24][NH:25][CH2:26]4)[cH:27][c:28]2[cH:29]1,0
1003,0.393,0.607,CCI.CCOC(=O)c1ccc(Nc2cc3c4c(c2)CCCC4(C)CCC3)cc1,Br[CH2:1][CH3:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([NH:12][c:13]2[cH:14][c:15]3[c:16]4[c:17]([cH:18]2)[CH2:19][CH2:20][CH2:21][C:22]4([CH3:23])[CH2:24][CH2:25][CH2:26]3)[cH:27][cH:28]1,1
1004,0.21,0.79,CC(C)(C)[Si](C)(C)O[C@@H](CN)c1ccc(O)c2[nH]c(=O)ccc12.COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(C#CCCC=O)c5)c4)cc23)c1,Br[CH2:1][CH2:2][CH2:3][C:4]#[C:5][c:6]1[cH:7][cH:8][cH:9][c:10]([NH:11][C:12]([c:13]2[cH:14][cH:15][cH:16][c:17]([S:18]([c:19]3[cH:20][c:21]([CH3:22])[c:23]4[n:24][cH:25][c:26]([C:27]([NH2:28])=[O:29])[c:30]([NH:31][c:32]5[cH:33][cH:34][cH:35][c:36]([O:37][CH3:38])[cH:39]5)[c:40]4[cH:41]3)(=[O:42])=[O:43])[cH:44]2)=[O:45])[cH:46]1.[CH3:47][C:48]([CH3:49])([CH3:50])[Si:51]([CH3:52])([CH3:53])[O:54][C@@H:55]([CH2:56][NH2:57])[c:58]1[cH:59][cH:60][c:61]([OH:62])[c:63]2[c:64]1[cH:65][cH:66][c:67](=[O:68])[nH:69]2,1
1005,0.406,0.594,Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1.O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc(Br)cc3)cc2)C1,CC1(C)OB([c:1]2[cH:2][n:3]([CH3:4])[n:5][cH:6]2)OC1(C)C.O=S(=O)(O[c:7]1[cH:8][cH:9][c:10](-[c:11]2[cH:12][cH:13][c:14]([C:15]3=[N:16][C:17]4([C:18](=[O:19])[N:20]3[CH2:21][C@@H:22]3[CH2:23][CH2:24][N:25]([C:26](=[O:27])[CH:28]5[CH2:29][CH2:30]5)[CH2:31]3)[CH2:32][CH2:33]4)[cH:34][cH:35]2)[cH:36][cH:37]1)C(F)(F)F,1
1006,0.621,0.379,CC(=O)Nc1cc[nH]n1.Fc1cccc(F)c1CBr,Br[CH2:1][c:2]1[c:3]([F:4])[cH:5][cH:6][cH:7][c:8]1[F:9].[CH3:10][C:11](=[O:12])[NH:13][c:14]1[cH:15][cH:16][nH:17][n:18]1,0
1007,0.528,0.472,CC1(C)OB(c2ccc(N)nc2)OC1(C)C.Cc1cc2ncoc2cc1Br,Br[c:1]1[c:2]([CH3:3])[cH:4][c:5]2[n:6][cH:7][o:8][c:9]2[cH:10]1.CC1(C)OB([c:11]2[cH:12][cH:13][c:14]([NH2:15])[n:16][cH:17]2)OC1(C)C,0
1008,0.544,0.45599999999999996,CS(=O)(=O)Cl.Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(Oc4ccc([N+](=O)[O-])cn4)c2)O3)nc1,Cl[c:1]1[cH:2][cH:3][c:4]([N+:5](=[O:6])[O-:7])[cH:8][n:9]1.[CH3:10][S:11](=[O:12])(=[O:13])[NH:14][c:15]1[cH:16][cH:17][c:18]([O:19][c:20]2[cH:21][cH:22][c:23]3[c:24]([cH:25]2)[CH2:26][CH2:27][CH:28]([c:29]2[cH:30][cH:31][cH:32][c:33]([OH:34])[cH:35]2)[O:36]3)[n:37][cH:38]1,1
1009,0.648,0.352,Clc1ccnc(Cl)c1.Nc1ccc(O)cc1F,Cl[c:1]1[cH:2][cH:3][n:4][c:5]([Cl:6])[cH:7]1.[NH2:8][c:9]1[cH:10][cH:11][c:12]([OH:13])[cH:14][c:15]1[F:16],0
1010,0.874,0.126,COCN(c1cccc(-c2nn(C3CCN(C(=O)OC(C)(C)C)CC3)cc2-c2ccncc2)c1F)S(=O)(=O)c1cc(F)ccc1F,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][CH:4]([n:5]2[n:6][c:7](-[c:8]3[cH:9][cH:10][cH:11][c:12]([N:13]([CH2:14][O:15][CH3:16])[S:17](=[O:18])(=[O:19])[c:20]4[cH:21][c:22]([F:23])[cH:24][cH:25][c:26]4[F:27])[c:28]3[F:29])[c:30](-[c:31]3[cH:32][cH:33][n:34][cH:35][cH:36]3)[cH:37]2)[CH2:38][CH2:39]1,0
1011,0.533,0.46699999999999997,COC(=O)[C@H](C(C)C)N1Cc2cc(-c3ccc(NC(=S)Nc4ccccc4C(F)(F)F)cc3)ccc2C1=O,C[O:1][C:2](=[O:3])[C@H:4]([CH:5]([CH3:6])[CH3:7])[N:8]1[CH2:9][c:10]2[cH:11][c:12](-[c:13]3[cH:14][cH:15][c:16]([NH:17][C:18](=[S:19])[NH:20][c:21]4[cH:22][cH:23][cH:24][cH:25][c:26]4[C:27]([F:28])([F:29])[F:30])[cH:31][cH:32]3)[cH:33][cH:34][c:35]2[C:36]1=[O:37],0
1012,0.162,0.838,CCOC(=O)C(=O)CC(C)(C)c1ccccc1.[Mg+][c]1ccccc1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[CH2:8][C:9]([CH3:10])([CH3:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[Mg+][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,0
1013,0.315,0.685,COC(=O)C(Cc1ccc(OC)c(OC)c1)N(CCC(c1ccccc1)c1ccccc1)C(=O)OCc1ccccc1,Cl[C:1](=[O:2])[O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1.[CH3:11][O:12][c:13]1[cH:14][cH:15][c:16]([CH2:17][CH:18]([CH2:19][OH:20])[NH:21][CH2:22][CH2:23][CH:24]([c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[c:31]2[cH:32][cH:33][cH:34][cH:35][cH:36]2)[cH:37][c:38]1[O:39][CH3:40],1
