mol_idx,top_score,uq,pred_top1,true_reactants,error,ensemble_mean_score,ensemble_std_score,ensemble_uq
614,0.689,0.311,CC(C)c1noc(N2CCC3(CC2)OCCO3)n1,[CH3:1][CH:2]([CH3:3])[c:4]1[n:5][o:6][c:7]([N:8]2[CH2:9][CH2:10][CH:11]([OH:12])[CH2:13][CH2:14]2)[n:15]1,1,0.52625,0.10328933875284514,0.47375
615,0.778,0.2219999999999999,COc1cnc(Cl)c(N(C)c2ccnc(Cl)n2)c1.Nc1cc(N2CCOCC2)cc(N2CCOCC2)c1,Cl[c:1]1[n:2][cH:3][cH:4][c:5]([N:6]([c:7]2[c:8]([Cl:9])[n:10][cH:11][c:12]([O:13][CH3:14])[cH:15]2)[CH3:16])[n:17]1.[NH2:18][c:19]1[cH:20][c:21]([N:22]2[CH2:23][CH2:24][O:25][CH2:26][CH2:27]2)[cH:28][c:29]([N:30]2[CH2:31][CH2:32][O:33][CH2:34][CH2:35]2)[cH:36]1,0,0.78325,0.04645091495331389,0.21675
616,0.94,0.06,C[C@H](NC(=O)OC(C)(C)C)C(=O)O.Nn1cccc1C(=O)NC1CC1,CO[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][n:7]1[NH:8][C:9](=[O:10])[C@H:11]([CH3:12])[NH:13][C:14](=[O:15])[O:16][C:17]([CH3:18])([CH3:19])[CH3:20].[NH2:21][CH:22]1[CH2:23][CH2:24]1,1,0.91775,0.034542546229251826,0.08225000000000005
617,0.697,0.303,O=[N+]([O-])c1cc(Cl)c(OC(F)(F)C(F)(F)F)cc1Cl,O=[N+:1]([O-])[c:2]1[cH:3][c:4]([Cl:5])[c:6]([O:7][C:8]([F:9])([F:10])[C:11]([F:12])([F:13])[F:14])[cH:15][c:16]1[Cl:17],0,0.7055,0.07103696220982428,0.2945
618,0.695,0.305,NC(Cc1cccs1)C(=O)O.O=C(O)c1cc2cc(Cl)ccc2nc1Cl,Cl[c:1]1[c:2]([C:3](=[O:4])[OH:5])[cH:6][c:7]2[cH:8][c:9]([Cl:10])[cH:11][cH:12][c:13]2[n:14]1.[NH2:15][CH:16]([CH2:17][c:18]1[cH:19][cH:20][cH:21][s:22]1)[C:23](=[O:24])[OH:25],0,0.7212500000000001,0.03582160660830276,0.27874999999999994
619,0.919,0.0809999999999999,CC(C)(C)OC(=O)CC(=O)c1cccc(-n2ccnn2)c1.CN(C)c1cc(NC(=O)OC(C)(C)C)c(N)cc1Cl,CCO[C:1](=[O:2])[CH2:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][cH:9][c:10](-[n:11]2[cH:12][cH:13][n:14][n:15]2)[cH:16]1.[CH3:17][N:18]([CH3:19])[c:20]1[cH:21][c:22]([NH:23][C:24](=[O:25])[O:26][C:27]([CH3:28])([CH3:29])[CH3:30])[c:31]([NH2:32])[cH:33][c:34]1[Cl:35],1,0.8995000000000001,0.024763884994079607,0.10049999999999992
620,0.514,0.486,CC(C)c1cc(CCl)on1.O=C1Nc2ccccc2C12COc1cc3c(cc12)OCO3,O[CH2:1][c:2]1[cH:3][c:4]([CH:5]([CH3:6])[CH3:7])[n:8][o:9]1.[O:10]=[C:11]1[NH:12][c:13]2[cH:14][cH:15][cH:16][cH:17][c:18]2[C:19]12[CH2:20][O:21][c:22]1[cH:23][c:24]3[c:25]([cH:26][c:27]12)[O:28][CH2:29][O:30]3,1,0.49900000000000005,0.037596542394214935,0.5009999999999999
621,0.663,0.3369999999999999,CC(CCN)N1CCC(C(Oc2ccccn2)c2ccc(C(F)(F)F)cc2)CC1.Cc1cc(-c2ccncc2)cc(C)c1C(=O)O,O[C:1]([c:2]1[c:3]([CH3:4])[cH:5][c:6](-[c:7]2[cH:8][cH:9][n:10][cH:11][cH:12]2)[cH:13][c:14]1[CH3:15])=[O:16].[CH3:17][CH:18]([CH2:19][CH2:20][NH2:21])[N:22]1[CH2:23][CH2:24][CH:25]([CH:26]([O:27][c:28]2[cH:29][cH:30][cH:31][cH:32][n:33]2)[c:34]2[cH:35][cH:36][c:37]([C:38]([F:39])([F:40])[F:41])[cH:42][cH:43]2)[CH2:44][CH2:45]1,0,0.5549999999999999,0.11001818031580055,0.44500000000000006
622,0.59,0.41,CC(C)(C)OC(=O)NCC(=O)N[C@H]1CC[C@H](O)CC1,Cl[CH2:1][C:2](=[O:3])[NH:4][C@H:5]1[CH2:6][CH2:7][C@H:8]([OH:9])[CH2:10][CH2:11]1.[NH3:12],1,0.5805,0.020229928324143887,0.4195
623,0.801,0.1989999999999999,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1.Nc1nncs1,Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([NH:6][C:7]([CH3:8])=[O:9])[cH:10][cH:11]1)(=[O:12])=[O:13].[NH2:14][c:15]1[n:16][n:17][cH:18][s:19]1,0,0.5417500000000001,0.2780758664465509,0.45824999999999994
624,0.435,0.565,CC(C)CNc1ccc2c(n1)CCN(C(=O)OC(C)(C)C)C2,c1ccc(C[N:1]2[CH2:2][CH2:3][c:4]3[c:5]([cH:6][cH:7][c:8]([NH:9][CH2:10][CH:11]([CH3:12])[CH3:13])[n:14]3)[CH2:15]2)cc1,1,0.39925,0.04233423555469024,0.60075
625,0.817,0.183,Nc1ccccc1S.[CH2-]CN(CCC(=O)C#N)c1ccc(N2C[C@H](CNC(C)=O)OC2=O)cc1F,O=[C:1]1[CH2:2][CH2:3][N:4]([c:5]2[cH:6][cH:7][c:8]([N:9]3[CH2:10][C@H:11]([CH2:12][NH:13][C:14]([CH3:15])=[O:16])[O:17][C:18]3=[O:19])[cH:20][c:21]2[F:22])[CH2:23][CH2:24]1.[C-:25]#[N:26].[NH2:27][c:28]1[cH:29][cH:30][cH:31][cH:32][c:33]1[SH:34],1,0.7667499999999999,0.047076400669549934,0.23325000000000007
626,0.828,0.172,Cc1cc(C(=O)O)c(Br)s1.Nc1cc([N+](=O)[O-])ccc1O,O[C:1]([c:2]1[cH:3][c:4]([CH3:5])[s:6][c:7]1[Br:8])=[O:9].[NH2:10][c:11]1[cH:12][c:13]([N+:14](=[O:15])[O-:16])[cH:17][cH:18][c:19]1[OH:20],0,0.7695000000000001,0.04882878249557325,0.23049999999999993
627,0.639,0.361,CCOP(=O)(CC(=O)O)OCC.Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1O[C@H]1CCOC1,O[C:1]([CH2:2][P:3]([O:4][CH2:5][CH3:6])(=[O:7])[O:8][CH2:9][CH3:10])=[O:11].[NH2:12][c:13]1[cH:14][c:15]2[c:16]([NH:17][c:18]3[cH:19][cH:20][c:21]([O:22][c:23]4[cH:24][cH:25][cH:26][cH:27][cH:28]4)[cH:29][cH:30]3)[n:31][cH:32][n:33][c:34]2[cH:35][c:36]1[O:37][C@H:38]1[CH2:39][CH2:40][O:41][CH2:42]1,0,0.54325,0.0736626601474587,0.45675
628,0.748,0.252,NN1CCC2(CCCC2)CC1.O=C(O)c1nn(-c2ccc(Cl)cc2Cl)c2c1SCc1cc(Cl)ccc1-2,O[C:1](=[O:2])[c:3]1[n:4][n:5](-[c:6]2[cH:7][cH:8][c:9]([Cl:10])[cH:11][c:12]2[Cl:13])[c:14]2[c:15]1[S:16][CH2:17][c:18]1[cH:19][c:20]([Cl:21])[cH:22][cH:23][c:24]1-2.[NH2:25][N:26]1[CH2:27][CH2:28][C:29]2([CH2:30][CH2:31][CH2:32][CH2:33]2)[CH2:34][CH2:35]1,0,0.7394999999999999,0.07689115683874186,0.26050000000000006
629,0.47,0.53,BrCc1ccc(Br)cc1.CC(C)(C)OC(=O)N1CCNCC1,Br[CH2:1][c:2]1[cH:3][cH:4][c:5]([Br:6])[cH:7][cH:8]1.[CH3:9][C:10]([CH3:11])([CH3:12])[O:13][C:14](=[O:15])[N:16]1[CH2:17][CH2:18][NH:19][CH2:20][CH2:21]1,0,0.485,0.04168333000133268,0.515
630,0.425,0.575,CCNC(=O)Nc1nc2cc(-c3cnc(N4CCC(C)(C(=O)OCC)CC4)nc3)cc(Br)c2s1,CC[O:1][C:2]([C:3]1([CH3:4])[CH2:5][CH2:6][N:7]([c:8]2[n:9][cH:10][c:11](-[c:12]3[cH:13][c:14]4[n:15][c:16]([NH:17][C:18]([NH:19][CH2:20][CH3:21])=[O:22])[s:23][c:24]4[c:25]([Br:26])[cH:27]3)[cH:28][n:29]2)[CH2:30][CH2:31]1)=[O:32],0,0.39699999999999996,0.02272663635472702,0.603
631,0.413,0.587,N#CC1CCN(C(=O)OCc2ccccc2)CC1.[N-]=[N+]=[N-],[N-:1]=[N+:2]=[N-:3].[N:4]#[C:5][CH:6]1[CH2:7][CH2:8][N:9]([C:10](=[O:11])[O:12][CH2:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[CH2:20][CH2:21]1,0,0.48149999999999993,0.07874166622570289,0.5185000000000001
632,0.494,0.506,C1CCNC1.COc1cc(O)ccc1C=O,O=[CH:1][c:2]1[c:3]([O:4][CH3:5])[cH:6][c:7]([OH:8])[cH:9][cH:10]1.[CH2:11]1[CH2:12][CH2:13][NH:14][CH2:15]1,0,0.31425,0.10693309824371497,0.6857500000000001
633,0.317,0.683,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)C[C@@H]2O)nc1N,[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([F:7])[c:8]([F:9])[c:10]1[C:11](=[O:12])[c:13]1[cH:14][n:15][c:16]([NH:17][CH:18]2[CH2:19][CH2:20][N:21]([S:22]([CH3:23])(=[O:24])=[O:25])[CH2:26][CH:27]2[OH:28])[n:29][c:30]1[NH2:31],1,0.39975,0.09894790295908248,0.60025
634,0.456,0.544,COc1cc(NC(N)=S)ccc1-n1cnc(C)c1.O=C(CBr)c1ccc(Cl)cc1Cl,O=[C:1]([CH2:2]Br)[c:3]1[cH:4][cH:5][c:6]([Cl:7])[cH:8][c:9]1[Cl:10].[CH3:11][O:12][c:13]1[cH:14][c:15]([NH:16][C:17]([NH2:18])=[S:19])[cH:20][cH:21][c:22]1-[n:23]1[cH:24][n:25][c:26]([CH3:27])[cH:28]1,0,0.49274999999999997,0.06089488894808823,0.50725
635,0.254,0.746,C1CCNCC1.CC(c1ccccc1F)C(C(N)=O)c1ccc(C=O)cc1,[CH3:1][CH:2]([c:3]1[cH:4][cH:5][cH:6][cH:7][c:8]1[N:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14]1)[CH:15]([C:16]([NH2:17])=[O:18])[c:19]1[cH:20][cH:21][c:22]([CH2:23][OH:24])[cH:25][cH:26]1,1,0.21075,0.0776832510905665,0.78925
636,0.212,0.788,CC(C)C1(c2ccccc2OCCCCBr)C(=O)N(C)c2ccccc21.COc1cc(CN2CCNCC2)cc(OC)c1OC,Br[CH2:1][CH2:2][CH2:3][CH2:4][O:5][c:6]1[c:7]([C:8]2([CH:9]([CH3:10])[CH3:11])[C:12](=[O:13])[N:14]([CH3:15])[c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]32)[cH:22][cH:23][cH:24][cH:25]1.[CH3:26][O:27][c:28]1[cH:29][c:30]([CH2:31][N:32]2[CH2:33][CH2:34][NH:35][CH2:36][CH2:37]2)[cH:38][c:39]([O:40][CH3:41])[c:42]1[O:43][CH3:44],0,0.31475,0.0641847918123912,0.68525
637,0.572,0.428,CCOC(=O)C(C)c1cccc(C(F)(F)F)c1.O=C1CCC(=O)N1Br,O=C1CCC(=O)N1[Br:1].[CH3:2][CH2:3][O:4][C:5](=[O:6])[CH:7]([CH3:8])[c:9]1[cH:10][cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18]1,0,0.6225,0.18754266181325252,0.37749999999999995
638,0.887,0.1129999999999999,CN1CCCC(COc2ccc(N)cc2)C1.Cc1cccc2c1C(=CO)C(=O)N2,O[CH:1]=[C:2]1[c:3]2[c:4]([CH3:5])[cH:6][cH:7][cH:8][c:9]2[NH:10][C:11]1=[O:12].[CH3:13][N:14]1[CH2:15][CH2:16][CH2:17][CH:18]([CH2:19][O:20][c:21]2[cH:22][cH:23][c:24]([NH2:25])[cH:26][cH:27]2)[CH2:28]1,0,0.8019999999999999,0.08871020234448797,0.19800000000000006
639,0.376,0.624,O=C(COc1ccc2ccccc2c1)NC1CCCCC1,Cl[CH2:1][CH2:2][O:3][c:4]1[cH:5][cH:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[cH:13]1.[NH2:14][CH:15]1[CH2:16][CH2:17][CH2:18][CH2:19][CH2:20]1,1,0.32425000000000004,0.0518477337981131,0.67575
640,0.621,0.379,Cc1cc(C2CC2)cnc1N1CCN(C(=O)c2ccc(Br)cc2C#N)CC1.O=S1(=O)CCCN1,Br[c:1]1[cH:2][cH:3][c:4]([C:5]([N:6]2[CH2:7][CH2:8][N:9]([c:10]3[c:11]([CH3:12])[cH:13][c:14]([CH:15]4[CH2:16][CH2:17]4)[cH:18][n:19]3)[CH2:20][CH2:21]2)=[O:22])[c:23]([C:24]#[N:25])[cH:26]1.[O:27]=[S:28]1(=[O:29])[CH2:30][CH2:31][CH2:32][NH:33]1,0,0.60575,0.058653111596913596,0.39425
641,0.438,0.562,COC(=O)C1C2CC(O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)CC21,CC[O:1][C:2](=[O:3])[CH:4]1[CH:5]2[CH2:6][CH:7]([O:8][Si:9]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)([c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[C:22]([CH3:23])([CH3:24])[CH3:25])[CH2:26][CH:27]12,1,0.5315,0.05875585077249752,0.4685
642,0.496,0.504,CC(C)(C)OC(=O)N1CC(O)C1.Fc1ccc(CBr)cc1,Br[CH2:1][c:2]1[cH:3][cH:4][c:5]([F:6])[cH:7][cH:8]1.[CH3:9][C:10]([CH3:11])([CH3:12])[O:13][C:14](=[O:15])[N:16]1[CH2:17][CH:18]([OH:19])[CH2:20]1,0,0.57,0.04351436544406915,0.43000000000000005
643,0.694,0.306,CC(=O)c1ccc[nH]1.COc1ccc2c(c1)CC(=O)N2,O=[C:1]([CH3:2])[c:3]1[cH:4][cH:5][cH:6][nH:7]1.[CH3:8][O:9][c:10]1[cH:11][cH:12][c:13]2[c:14]([cH:15]1)[CH2:16][C:17](=[O:18])[NH:19]2,0,0.8797499999999999,0.10933292047686279,0.12025000000000008
644,0.637,0.363,CC(C)(C)OC(=O)N1CCN(c2ccc(C(=O)O)s2)CC1.COc1cc(CCc2cc(N)[nH]n2)cc(OC)c1,CO[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([N:7]2[CH2:8][CH2:9][N:10]([C:11](=[O:12])[O:13][C:14]([CH3:15])([CH3:16])[CH3:17])[CH2:18][CH2:19]2)[s:20]1.[CH3:21][O:22][c:23]1[cH:24][c:25]([CH2:26][CH2:27][c:28]2[cH:29][c:30]([NH2:31])[nH:32][n:33]2)[cH:34][c:35]([O:36][CH3:37])[cH:38]1,1,0.72425,0.05410810937373436,0.27575000000000005
645,0.497,0.503,CN(C)CCCl.COc1cccc(C=Cc2nc3c(s2)NCCC3)c1OC,Cl[CH2:1][CH2:2][N:3]([CH3:4])[CH3:5].[CH3:6][O:7][c:8]1[cH:9][cH:10][cH:11][c:12]([CH:13]=[CH:14][c:15]2[n:16][c:17]3[c:18]([s:19]2)[NH:20][CH2:21][CH2:22][CH2:23]3)[c:24]1[O:25][CH3:26],0,0.3255,0.10502975768800002,0.6745
646,0.252,0.748,Cc1cc(N2CCC(OCCOCCOCCOCCN=[N+]=[N-])CC2)cc(C)c1-c1csc(N)n1.O=C(Cl)c1ccncc1,I[CH2:1][CH2:2][O:3][CH2:4][CH2:5][O:6][CH2:7][CH2:8][O:9][CH2:10][CH2:11][N:12]=[N+:13]=[N-:14].[CH3:15][c:16]1[cH:17][c:18]([N:19]2[CH2:20][CH2:21][CH:22]([OH:23])[CH2:24][CH2:25]2)[cH:26][c:27]([CH3:28])[c:29]1-[c:30]1[cH:31][s:32][c:33]([NH:34][C:35](=[O:36])[c:37]2[cH:38][cH:39][n:40][cH:41][cH:42]2)[n:43]1,1,0.18075,0.05285534504664595,0.81925
647,0.185,0.815,BrCc1ccccc1.CSc1ccc(Cc2c(C(F)(F)F)[nH][nH]c2=O)cc1,Br[CH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1.[CH3:8][S:9][c:10]1[cH:11][cH:12][c:13]([CH2:14][c:15]2[c:16]([C:17]([F:18])([F:19])[F:20])[nH:21][nH:22][c:23]2=[O:24])[cH:25][cH:26]1,0,0.17325000000000002,0.0764113047918958,0.82675
648,0.263,0.737,COC(=O)c1cc(Br)nc(Br)c1N.O=S(=O)(c1ccc(B(O)O)cc1)N1CCOCC1,Br[c:1]1[n:2][c:3]([Br:4])[cH:5][c:6]([C:7]([O:8][CH3:9])=[O:10])[c:11]1[NH2:12].OB(O)[c:13]1[cH:14][cH:15][c:16]([S:17](=[O:18])(=[O:19])[N:20]2[CH2:21][CH2:22][O:23][CH2:24][CH2:25]2)[cH:26][cH:27]1,0,0.259,0.08662563131083087,0.741
649,0.57,0.43,CC(=O)N1CCC(c2c[nH]c3c(C(N)=O)cc(Br)cc23)CC1.OB(O)c1ccccc1,Cl[C:1]([CH3:2])=[O:3].[NH2:4][C:5](=[O:6])[c:7]1[cH:8][c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[cH:16][c:17]2[c:18]([CH:19]3[CH2:20][CH2:21][NH:22][CH2:23][CH2:24]3)[cH:25][nH:26][c:27]12,1,0.427,0.13415103428598676,0.573
650,0.814,0.186,Cc1cc(C)c2c(N)n[nH]c2n1.O=C1Nc2ccccc2C1=CO,O/[CH:1]=[C:2]1\[C:3](=[O:4])[NH:5][c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]21.[CH3:12][c:13]1[cH:14][c:15]([CH3:16])[c:17]2[c:18]([NH2:19])[n:20][nH:21][c:22]2[n:23]1,1,0.8035,0.0330189339621981,0.1965
651,0.438,0.562,Cc1cc(C)c(NC(=O)Nc2cc3ccccc3cc2C(=O)NC2(C(=O)O)CCN(C(=O)OC(C)(C)C)CC2)c(C)c1,C[O:1][C:2](=[O:3])[C:4]1([NH:5][C:6](=[O:7])[c:8]2[cH:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[cH:16][c:17]2[NH:18][C:19](=[O:20])[NH:21][c:22]2[c:23]([CH3:24])[cH:25][c:26]([CH3:27])[cH:28][c:29]2[CH3:30])[CH2:31][CH2:32][NH:33][CH2:34][CH2:35]1,1,0.61125,0.10490322921626388,0.38875000000000004
652,0.929,0.0709999999999999,C#CCOc1cc(OC)cc(OC)c1S(=O)(=O)Cl.CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)C(C)(O)CO,Cl[S:1]([c:2]1[c:3]([O:4][CH2:5][C:6]#[CH:7])[cH:8][c:9]([O:10][CH3:11])[cH:12][c:13]1[O:14][CH3:15])(=[O:16])=[O:17].[CH3:18][CH:19]([CH3:20])[CH2:21][C@H:22]([NH:23][C:24](=[O:25])[C@H:26]([CH2:27][CH2:28][c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)[NH:35][C:36](=[O:37])[CH2:38][N:39]1[CH2:40][CH2:41][O:42][CH2:43][CH2:44]1)[C:45](=[O:46])[NH:47][C@@H:48]([CH2:49][c:50]1[cH:51][cH:52][cH:53][cH:54][cH:55]1)[C:56](=[O:57])[NH:58][C@@H:59]([CH2:60][CH:61]([CH3:62])[CH3:63])[C:64](=[O:65])[C@:66]([CH3:67])([OH:68])[CH2:69][OH:70],1,0.7775000000000001,0.14316162195225368,0.22249999999999992
653,0.912,0.0879999999999999,COC/C=C/c1cnc(Nc2cnc(C#N)cn2)cc1NCC1CCN(C(=O)OC(C)(C)C)CC1,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][CH:4]([CH2:5][NH:6][c:7]2[c:8](/[CH:9]=[CH:10]/[CH2:11][O:12][CH3:13])[cH:14][n:15][c:16]([NH:17][c:18]3[cH:19][n:20][c:21]([C:22]#[N:23])[cH:24][n:25]3)[cH:26]2)[CH2:27][CH2:28]1,0,0.92025,0.02036387733217815,0.07974999999999999
654,0.884,0.1159999999999999,CC(C)(C)OC(=O)N1CCC(C(=O)O)CC1.Nc1cc(OCc2ccccc2)ccc1Br,O[C:1]([CH:2]1[CH2:3][CH2:4][N:5]([C:6]([O:7][C:8]([CH3:9])([CH3:10])[CH3:11])=[O:12])[CH2:13][CH2:14]1)=[O:15].[NH2:16][c:17]1[cH:18][c:19]([O:20][CH2:21][c:22]2[cH:23][cH:24][cH:25][cH:26][cH:27]2)[cH:28][cH:29][c:30]1[Br:31],0,0.88075,0.016021469970012126,0.11924999999999997
655,0.451,0.5489999999999999,CCOC(=O)Cc1cn(CC2CC2)c2ccc(-c3cccs3)cc12,Br[c:1]1[cH:2][cH:3][c:4]2[n:5]([CH2:6][CH:7]3[CH2:8][CH2:9]3)[cH:10][c:11]([CH2:12][C:13](=[O:14])[OH:15])[c:16]2[cH:17]1.OB(O)[c:18]1[cH:19][cH:20][cH:21][s:22]1,1,0.4315,0.06117393235684624,0.5685
656,0.649,0.351,CC(C)(CCNc1ccc(C(F)(F)F)cc1N)NC(=O)OC(C)(C)C.O=C(n1ccnc1)n1ccnc1,[CH3:1][C:2]([CH3:3])([CH2:4][CH2:5][NH:6][c:7]1[cH:8][cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][c:16]1[NH2:17])[NH:18][C:19](=[O:20])[O:21][C:22]([CH3:23])([CH3:24])[CH3:25].c1cn([C:26](n2ccnc2)=[O:27])cn1,0,0.45899999999999996,0.14784451291813303,0.541
657,0.83,0.17,CCC1CN(C(Cc2ccc3ccccc3c2)C(=O)NC)CCN1C(=O)C(Cc1ccc(F)cc1)NC(=O)OC(C)(C)C,CC(C)(C)OC(=O)[NH:1][CH:2]([C:3]([N:4]1[CH:5]([CH2:6][CH3:7])[CH2:8][N:9]([CH:10]([CH2:11][c:12]2[cH:13][cH:14][c:15]3[cH:16][cH:17][cH:18][cH:19][c:20]3[cH:21]2)[C:22](=[O:23])[NH:24][CH3:25])[CH2:26][CH2:27]1)=[O:28])[CH2:29][c:30]1[cH:31][cH:32][c:33]([F:34])[cH:35][cH:36]1,0,0.8062499999999999,0.019305115902267946,0.1937500000000001
658,0.319,0.681,COc1cc2ncnc(Nc3ccccc3)c2cc1OCc1ccccc1,CC(=O)[O:1][c:2]1[c:3]([O:4][CH3:5])[cH:6][c:7]2[n:8][cH:9][n:10][c:11]([NH:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[c:19]2[cH:20]1,1,0.27,0.030108138434649198,0.73
659,0.85,0.15,COc1ccc(CC2c3cc(OC)c(OC)cc3CCCN2C(C(=O)O)c2ccccc2)cc1OC.CSCCN,O[C:1]([CH:2]([N:3]1[CH:4]([CH2:5][c:6]2[cH:7][cH:8][c:9]([O:10][CH3:11])[c:12]([O:13][CH3:14])[cH:15]2)[c:16]2[cH:17][c:18]([O:19][CH3:20])[c:21]([O:22][CH3:23])[cH:24][c:25]2[CH2:26][CH2:27][CH2:28]1)[c:29]1[cH:30][cH:31][cH:32][cH:33][cH:34]1)=[O:35].[CH3:36][S:37][CH2:38][CH2:39][NH2:40],0,0.8,0.03377128958153655,0.19999999999999996
660,0.488,0.512,Clc1ccc2c(c1)CCN2C1CCN(c2ccc(Cl)nn2)CC1.Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1,O=[C:1]1[CH2:2][CH2:3][N:4]([c:5]2[cH:6][cH:7][c:8](-[c:9]3[cH:10][n:11]([CH3:12])[n:13][cH:14]3)[n:15][n:16]2)[CH2:17][CH2:18]1.[Cl:19][c:20]1[cH:21][cH:22][c:23]2[c:24]([cH:25]1)[CH2:26][CH2:27][NH:28]2,1,0.39225,0.08623623078497807,0.60775
661,0.602,0.398,CC(Br)c1ccccc1.O=c1[nH]c2ccc([N+](=O)[O-])cc2o1,O[CH:1]([CH3:2])[c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[O:9]=[c:10]1[nH:11][c:12]2[cH:13][cH:14][c:15]([N+:16](=[O:17])[O-:18])[cH:19][c:20]2[o:21]1,1,0.6174999999999999,0.013647344063956193,0.38250000000000006
662,0.228,0.772,CCOC(=O)c1c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)nc2sccn12.COc1cccc(C=O)c1OCC(C)C,O=[CH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH3:8])[c:9]1[O:10][CH2:11][CH:12]([CH3:13])[CH3:14].c1ccc([P+](c2ccccc2)(c2ccccc2)[CH2:15][c:16]2[c:17]([C:18]([O:19][CH2:20][CH3:21])=[O:22])[n:23]3[c:24]([n:25]2)[s:26][cH:27][cH:28]3)cc1,0,0.23550000000000001,0.08339814146610222,0.7645
663,0.832,0.168,CC(C)(C)C(=O)Cl.Nc1cccc(Br)n1,Cl[C:1]([C:2]([CH3:3])([CH3:4])[CH3:5])=[O:6].[NH2:7][c:8]1[cH:9][cH:10][cH:11][c:12]([Br:13])[n:14]1,0,0.8107500000000001,0.07493455477948739,0.18924999999999992
664,0.51,0.49,CN(C)CCCl.Clc1ccc(CN2CCNCC2c2ccccc2)cc1Cl,Cl[CH2:1][CH2:2][N:3]([CH3:4])[CH3:5].[Cl:6][c:7]1[cH:8][cH:9][c:10]([CH2:11][N:12]2[CH2:13][CH2:14][NH:15][CH2:16][CH:17]2[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24][c:25]1[Cl:26],0,0.47025000000000006,0.06747731100155074,0.5297499999999999
665,0.469,0.531,CCOC(=O)C(O)c1ccc(-c2ncc(Cl)c(Nc3cc(C4CC4)[nH]n3)n2)s1,CC(C)(C)[Si](C)(C)[O:1][CH:2]([C:3](=[O:4])[OH:5])[c:6]1[cH:7][cH:8][c:9](-[c:10]2[n:11][cH:12][c:13]([Cl:14])[c:15]([NH:16][c:17]3[cH:18][c:19]([CH:20]4[CH2:21][CH2:22]4)[nH:23][n:24]3)[n:25]2)[s:26]1,1,0.50275,0.04900701480400534,0.49724999999999997
666,0.462,0.538,Cn1c(C2CC2)nc2ccc(-n3ccc(O)cc3=O)cc21.OCc1csc(Br)n1,Br[c:1]1[cH:2][cH:3][n:4](-[c:5]2[cH:6][cH:7][c:8]3[n:9][c:10]([CH:11]4[CH2:12][CH2:13]4)[n:14]([CH3:15])[c:16]3[cH:17]2)[c:18](=[O:19])[cH:20]1.[OH:21][CH2:22][c:23]1[cH:24][s:25][c:26]([Br:27])[n:28]1,1,0.44225000000000003,0.04576775611716179,0.55775
667,0.423,0.577,CC(C)(C)OC(=O)N1C(=O)n2c(nc3c(OCc4ccccc4)cccc32)C12CCN(c1ncnc3c1ccn3C(=O)OC(C)(C)C)CC2,c1ccc(C[O:1][c:2]2[c:3]3[n:4][c:5]4[n:6]([c:7]3[cH:8][cH:9][cH:10]2)[C:11](=[O:12])[N:13]([C:14]([O:15][C:16]([CH3:17])([CH3:18])[CH3:19])=[O:20])[C:21]42[CH2:22][CH2:23][N:24]([c:25]3[n:26][cH:27][n:28][c:29]4[c:30]3[cH:31][cH:32][n:33]4[C:34](=[O:35])[O:36][C:37]([CH3:38])([CH3:39])[CH3:40])[CH2:41][CH2:42]2)cc1,0,0.36275,0.11386038599969703,0.63725
