mol_idx,edit_type,site_idx,template_id,exact_match,template_match,error
4719,b,12,547,0,1,0
4720,b,33,546,0,1,0
4721,a,0,123,1,0,1
4722,a,0,123,1,1,0
4723,b,7,534,1,1,0
4724,a,10,123,0,1,0
4725,b,10,541,0,0,1
4726,b,22,544,0,0,1
4727,b,26,453,0,1,0
4728,b,3,513,1,1,0
4729,b,13,439,0,1,0
4730,a,8,123,0,1,0
4731,b,7,545,0,1,1
4732,b,9,496,0,1,0
4733,b,35,545,0,0,1
4734,a,0,124,1,1,0
4735,b,3,547,0,1,0
4736,b,30,540,0,1,0
4737,b,16,540,0,1,0
4738,b,30,544,0,1,0
4739,a,17,116,0,0,1
4740,b,9,523,0,0,1
4741,b,17,533,0,0,1
4742,b,15,540,0,1,0
4743,b,15,545,0,1,0
4744,b,44,537,0,0,1
4745,a,0,123,1,1,0
4746,a,12,124,0,1,0
4747,b,40,484,0,0,0
4748,b,20,532,0,0,1
4749,b,16,546,0,0,1
4750,a,7,124,0,1,1
4751,b,9,444,0,0,1
4752,b,11,520,0,0,1
4753,a,4,115,0,1,0
4754,b,11,497,1,1,0
4755,a,1,117,0,0,1
4756,b,3,523,0,0,1
4757,a,0,122,1,1,0
4758,b,18,547,0,1,0
4759,a,2,124,0,0,1
4760,b,16,546,0,1,0
4761,b,15,543,0,1,0
4762,b,47,531,0,1,0
4763,a,10,122,0,0,1
4764,b,56,547,0,1,0
4765,b,14,541,0,1,0
4766,a,2,119,0,1,0
4767,b,7,533,0,1,0
4768,b,14,517,0,1,0
4769,b,58,544,0,0,1
4770,a,15,124,0,1,0
4771,b,7,541,0,1,1
4772,b,37,535,0,0,1
4773,b,26,532,0,0,1
4774,b,31,545,0,0,1
4775,b,21,547,1,0,1
4776,b,11,536,1,1,0
4777,b,20,539,0,0,1
4778,b,51,547,1,1,0
4779,b,5,546,0,1,0
4780,b,9,546,0,0,1
4781,b,1,529,1,1,0
4782,b,38,535,0,0,1
4783,b,27,530,0,0,1
4784,a,7,124,0,1,0
4785,b,8,514,0,0,1
4786,a,16,124,0,0,1
4787,b,25,524,0,0,1
4788,b,26,539,0,0,1
4789,b,24,535,0,0,1
4790,a,7,115,0,0,1
4791,b,12,501,0,0,1
4792,a,21,123,0,0,1
4793,b,21,528,0,0,1
4794,b,38,537,0,0,1
4795,a,21,120,0,1,0
4796,b,10,535,0,1,0
4797,a,2,124,0,0,1
4798,b,15,542,0,0,1
4799,b,16,466,0,1,0
4800,b,3,547,0,1,0
4801,a,2,121,0,1,0
4802,b,26,546,0,1,0
4803,b,4,534,0,0,1
4804,b,4,539,0,1,0
4805,b,37,543,0,1,0
4806,b,2,531,0,1,0
4807,b,18,545,0,1,0
4808,b,21,539,0,1,1
4809,b,13,545,0,1,0
4810,b,4,544,0,0,1
4811,a,5,107,0,1,0
4812,b,3,544,1,1,0
4813,a,7,123,0,0,1
4814,b,38,453,0,1,0
4815,a,11,124,0,0,1
4816,a,10,117,0,0,1
4817,b,36,532,0,1,0
4818,b,3,523,0,1,0
4819,a,0,122,1,0,1
4820,b,7,546,1,1,0
4821,a,12,123,0,1,0
4822,a,0,122,1,1,0
4823,a,30,123,0,1,0
4824,b,10,530,0,0,1
4825,b,2,487,1,1,0
4826,b,26,526,0,0,1
4827,b,5,531,0,1,0
4828,b,13,538,1,1,0
4829,b,11,500,0,1,1
4830,b,14,541,0,0,1
4831,b,14,465,0,0,1
4832,b,22,545,0,0,1
4833,b,2,543,0,1,0
4834,b,9,528,0,1,0
4835,b,3,546,0,1,0
4836,b,22,547,0,1,0
4837,b,15,538,0,0,1
4838,b,22,547,0,1,0
4839,b,25,536,0,0,1
4840,b,17,488,0,1,0
4841,b,9,545,0,1,0
4842,b,13,547,0,0,1
4843,a,13,121,0,1,0
4844,b,14,501,0,0,1
4845,b,38,529,0,0,1
4846,b,20,546,0,0,1
4847,b,1,539,0,0,1
4848,b,21,539,0,0,1
4849,b,11,539,0,0,1
4850,a,7,124,0,0,1
4851,b,27,547,0,1,0
4852,b,18,547,0,1,0
4853,b,8,544,0,0,1
4854,b,22,545,0,0,1
4855,b,56,547,0,0,1
4856,a,1,117,0,0,1
4857,b,15,539,0,1,0
4858,b,8,544,0,1,0
4859,b,22,544,0,1,0
4860,b,43,523,0,0,1
4861,a,13,124,0,0,1
4862,b,19,539,0,0,1
4863,b,8,547,0,1,0
4864,b,13,529,1,1,0
4865,b,10,540,0,1,0
4866,b,0,537,0,0,1
4867,b,24,545,0,0,1
4868,b,32,547,0,1,0
4869,b,11,528,0,1,0
4870,b,13,526,1,1,0
4871,a,2,121,0,1,0
4872,b,32,537,0,0,1
4873,b,27,511,0,0,1
4874,b,11,547,0,1,0
4875,b,8,545,0,1,0
4876,b,44,527,0,1,0
4877,b,9,544,0,0,1
4878,a,26,118,0,1,0
4879,b,16,541,0,0,1
4880,b,6,414,0,1,0
4881,b,16,545,0,1,0
4882,b,36,544,0,1,0
4883,b,33,541,0,1,1
4884,b,25,492,1,1,0
4885,b,15,528,0,1,0
4886,b,29,547,0,0,1
4887,b,11,542,0,1,1
4888,b,17,547,0,0,1
4889,a,13,107,0,0,1
4890,b,35,547,0,1,0
4891,a,14,121,0,0,1
4892,a,4,122,0,0,1
4893,b,3,547,0,0,1
4894,b,16,506,0,1,0
4895,a,14,122,0,0,1
4896,b,19,528,0,0,1
4897,a,8,115,0,0,1
4898,b,1,537,1,1,0
4899,b,23,547,0,1,0
4900,b,21,543,0,1,0
4901,b,18,433,0,0,1
4902,b,7,539,0,0,1
4903,a,15,124,0,1,1
4904,b,31,531,0,0,1
4905,a,7,117,0,0,1
4906,a,3,123,0,0,1
4907,a,25,123,0,1,0
4908,b,16,521,0,1,0
4909,b,27,545,0,1,0
4910,b,23,547,1,1,0
4911,b,15,547,0,1,1
4912,b,4,547,0,1,1
4913,b,44,514,0,0,1
4914,b,14,521,0,1,0
4915,b,4,430,0,0,1
4916,b,5,514,1,1,0
4917,b,10,546,0,0,1
4918,a,0,122,1,1,0
4919,b,32,532,0,1,0
4920,a,0,122,1,1,0
4921,b,9,527,1,1,0
4922,b,37,516,0,1,0
4923,b,16,496,0,1,0
4924,b,20,547,0,0,1
4925,a,24,124,0,1,0
4926,b,27,539,0,0,1
4927,b,14,529,1,1,0
4928,b,30,546,0,0,1
4929,b,8,546,0,1,0
4930,b,21,478,1,0,0
4931,a,17,124,0,0,1
4932,b,10,537,0,0,1
4933,b,13,524,0,0,1
4934,b,14,528,0,1,0
4935,b,21,540,0,0,1
4936,b,26,539,0,1,0
4937,b,13,542,1,1,0
4938,a,1,105,0,1,0
4939,b,17,545,0,1,0
4940,b,10,541,0,1,0
4941,b,5,538,0,0,1
4942,a,16,121,0,0,1
4943,b,37,544,1,1,0
4944,b,42,547,0,1,0
4945,b,26,546,0,1,0
4946,b,11,497,1,1,0
4947,a,32,124,0,1,0
4948,b,12,546,0,0,1
4949,a,14,119,0,0,1
4950,b,28,541,0,1,0
4951,a,1,115,0,1,0
4952,b,8,545,0,1,0
4953,a,26,105,0,0,1
4954,b,13,546,0,0,1
4955,b,33,547,1,1,0
4956,a,24,124,0,1,0
4957,b,13,540,0,1,1
4958,b,13,532,0,0,1
4959,b,17,529,0,0,1
4960,b,27,547,1,0,1
4961,a,26,124,0,0,1
4962,a,24,119,0,0,1
4963,b,4,533,0,1,0
4964,b,25,547,1,1,0
4965,b,25,541,0,1,0
4966,b,36,545,0,0,1
4967,b,58,546,0,1,1
4968,b,20,515,1,1,0
4969,b,13,495,1,1,0
4970,b,28,536,0,0,1
4971,b,26,540,0,1,0
4972,b,33,532,0,0,1
4973,b,13,544,0,1,0
4974,b,4,518,0,0,1
4975,b,9,542,0,0,1
4976,b,35,547,0,1,0
4977,b,1,529,1,1,0
4978,a,40,122,0,1,0
4979,b,5,513,1,1,0
4980,b,9,546,1,0,1
4981,a,11,124,0,0,1
4982,b,11,541,0,0,1
4983,b,10,541,0,1,0
4984,a,2,120,0,1,0
4985,b,9,474,0,1,0
4986,b,13,546,1,0,1
4987,b,22,541,0,0,1
4988,b,35,545,0,1,0
4989,b,17,500,0,1,0
4990,b,22,545,0,0,1
4991,b,13,544,0,1,1
4992,a,8,124,0,0,1
4993,b,14,538,0,0,1
4994,b,21,547,0,1,0
4995,b,37,545,0,1,0
4996,a,2,121,0,1,0
4997,a,14,122,0,1,0
4998,b,7,546,0,0,1
4999,b,14,501,0,1,0
5000,a,2,121,0,1,0
5001,b,1,513,1,1,0
5002,b,10,542,0,0,1
5003,b,6,547,0,0,1
5004,b,12,534,0,1,0
5005,a,2,121,0,1,0
5006,a,28,119,0,1,0
